cityName,cinemaName,movieName,hallName,showTime,showEndTime,language,dim,sellPrice,meetingType,meetingInfo,meetingName,sellTime,showSaleStatus
"北京","耀莱成龙影城（五棵松店）","最后一场电影 4K","杜比影院","1745584200000","1745591760000","原版","2D","70.0",0,,"","1744603200000",1
"北京","耀莱成龙影城（五棵松店）","帝国的毁灭 4K","杜比影院","1745632800000","1745642100000","原版","2D","80.0",0,,,"1744603200000",1
"北京","耀莱成龙影城（五棵松店）","人之初","7号厅","1745641800000","1745647800000","原版","2D","70.0",0,,"","1744603200000",1
"北京","耀莱成龙影城（五棵松店）","阿里","16号厅","1745643600000","1745648880000","原版","2D","70.0",0,,"","1744603200000",1
"北京","耀莱成龙影城（五棵松店）","最后大浪 4K","杜比影院","1745645400000","1745651760000","原版","2D","70.0",0,,"","1744603200000",1
"北京","耀莱成龙影城（五棵松店）","牧羊人","16号厅","1745650800000","1745657640000","原版","2D","70.0",0,,"","1744603200000",2
"北京","耀莱成龙影城（五棵松店）","魔鬼之烟（把烧过的火柴放在同一个盒子里）","7号厅","1745653200000","1745659080000","原版","2D","70.0",0,,"","1744603200000",1
"北京","耀莱成龙影城（五棵松店）","窗外 4K","杜比影院","1745654400000","1745660880000","原版","2D","80.0",0,,,"1744603200000",1
"北京","耀莱成龙影城（五棵松店）","夏日之书","16号厅","1745661000000","1745666700000","原版","2D","70.0",0,,"","1744603200000",2
"北京","耀莱成龙影城（五棵松店）","蚀","7号厅","1745662500000","1745670060000","原版","2D","70.0",0,,"","1744603200000",1
"北京","耀莱成龙影城（五棵松店）","内陆帝国 4K","杜比影院","1745663400000","1745674200000","原版","2D","120.0",0,,"","1744603200000",1
"北京","耀莱成龙影城（五棵松店）","互帮互助","16号厅","1745668800000","1745675100000","原版","2D","70.0",0,,"","1744603200000",1
"北京","耀莱成龙影城（五棵松店）","千禧曼波 4K","杜比影院","1745676000000","1745682360000","原版","2D","80.0",0,,"","1745380800000",0
"北京","耀莱成龙影城（五棵松店）","大卫·林奇短片集+原初影像：大卫·林奇","杜比影院","1745722800000","1745727480000","英语","2D","80.0",0,,"","1745380800000",0
"北京","耀莱成龙影城（五棵松店）","天空的另一面 4K","杜比影院","1745730000000","1745735160000","原版","2D","80.0",0,,,"1744603200000",1
"北京","耀莱成龙影城（五棵松店）","误发弹 4K","杜比影院","1745737200000","1745743620000","原版","2D","70.0",0,,"","1744603200000",1
"北京","耀莱成龙影城（五棵松店）","缅甸的竖琴 4K","杜比影院","1745746200000","1745753160000","原版","2D","80.0",0,,"","1744603200000",1
"北京","耀莱成龙影城（五棵松店）","机器人T-O","16号厅","1745748000000","1745752680000","原版","2D","70.0",0,,"","1744603200000",1
"北京","耀莱成龙影城（五棵松店）","复活之战","7号厅","1745751600000","1745758200000","原版","2D","70.0",0,,,"1744603200000",1
"北京","耀莱成龙影城（五棵松店）","手提箱女郎 4K","16号厅","1745754300000","1745761560000","原版","2D","70.0",0,,"","1744603200000",1
"北京","耀莱成龙影城（五棵松店）","汉斯·季默与朋友们：沙漠之钻 音乐会 4K","杜比影院","1745755200000","1745764680000","原版","2D","120.0",0,,"","1744603200000",1
"北京","中国电影资料馆艺术影院","昨日青春 4K","1号厅","1744941600000","1744948380000","原版","2D","80.0",1,"活动","映前","1744603200000",3
"北京","中国电影资料馆艺术影院","我心狂野","1号厅","1744950600000","1744958100000","原版","2D","80.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","孤寂午后 4K","1号厅","1744960200000","1744967760000","原版","2D","80.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","流金岁月 4K","1号厅","1744970400000","1744976580000","原版","2D","100.0",2,"主创交流","映后","1744603200000",3
"北京","中国电影资料馆艺术影院","陆军野战医院","1号厅","1744981200000","1744988160000","原版","2D","80.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","我曾侍候过英国国王","1号厅","1745028000000","1745035140000","原版","2D","80.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","无耻混蛋","1号厅","1745038200000","1745047380000","原版","2D","120.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","民警故事 4K","1号厅","1745049600000","1745055720000","原版","2D","80.0",2,"主创交流","映后","1744603200000",3
"北京","中国电影资料馆艺术影院","天空的另一面 4K","1号厅","1745060400000","1745065560000","原版","2D","80.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","光 4K","1号厅","1745067600000","1745077320000","原版","2D","80.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","纳什维尔 4K","1号厅","1745114400000","1745124000000","原版","2D","80.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","三女性 4K","1号厅","1745126100000","1745133480000","原版","2D","80.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","窗外 4K","1号厅","1745135400000","1745141880000","原版","2D","80.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","敌","1号厅","1745143800000","1745150280000","原版","2D","70.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","爱与时尚","1号厅","1745152200000","1745158800000","原版","2D","80.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","日落黄沙","1号厅","1745200800000","1745209500000","原版","2D","80.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","内陆惊魂 4K","1号厅","1745211600000","1745218080000","原版","2D","70.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","翼 4K","1号厅","1745220600000","1745225700000","原版","2D","80.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","大卫·林奇短片集+原初影像：大卫·林奇","1号厅","1745227800000","1745232480000","英语","2D","80.0",0,,,"1744603200000",3
"北京","中国电影资料馆艺术影院","内陆帝国 4K","1号厅","1745235000000","1745245800000","原版","2D","120.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","破浪","1号厅","1745287200000","1745296320000","原版","2D","100.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","误发弹 4K","1号厅","1745298600000","1745305020000","原版","2D","70.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","无声三部曲","1号厅","1745307000000","1745310480000","原版","2D","60.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","繁花·好久不见 特别盛典","1号厅","1745314200000","1745322960000","原版","2D","80.0",0,"活动","","1744603200000",3
"北京","中国电影资料馆艺术影院","魔鬼银爪 4K","1号厅","1745327400000","1745332980000","原版","2D","70.0",0,,"","1744603200000",3
"北京","中国电影资料馆艺术影院","窃听大阴谋 4K","1号厅","1745373600000","1745380380000","原版","2D","80.0",0,,"","1744603200000",1
"北京","中国电影资料馆艺术影院","千禧曼波 4K","1号厅","1745382600000","1745388960000","原版","2D","80.0",0,,"","1744603200000",2
"北京","中国电影资料馆艺术影院","从电影起航的BAUS剧场","1号厅","1745391900000","1745398860000","原版","2D","70.0",2,"活动","映后","1744603200000",1
"北京","中国电影资料馆艺术影院","爱在黎明破晓前","1号厅","1745404200000","1745410260000","原版","2D","80.0",0,,"","1744603200000",2
"北京","中国电影资料馆艺术影院","爱在日落黄昏时","1号厅","1745412600000","1745417400000","原版","2D","80.0",0,,"","1744603200000",2
"北京","中国电影资料馆艺术影院","绿鱼 4K","1号厅","1745460000000","1745466600000","原版","2D","80.0",0,,"","1744603200000",1
"北京","中国电影资料馆艺术影院","矿","1号厅","1745470200000","1745474280000","原版","2D","70.0",2,"活动","映后","1744603200000",1
"北京","中国电影资料馆艺术影院","秋日何时来","1号厅","1745480700000","1745486820000","原版","2D","70.0",0,,"","1744603200000",1
"北京","中国电影资料馆艺术影院","神女 4K","1号厅","1745488800000","1745493780000","原版","2D","70.0",1,"活动","映前","1744603200000",2
"北京","中国电影资料馆艺术影院","利益区域 4K","1号厅","1745498400000","1745504700000","原版","2D","80.0",0,,,"1744603200000",1
"北京","中国电影资料馆艺术影院","无耻混蛋","1号厅","1745506800000","1745515980000","原版","2D","120.0",0,,"","1745380800000",0
"北京","中国电影资料馆艺术影院","早餐俱乐部 4K","1号厅","1745546400000","1745552220000","原版","2D","80.0",0,,"","1744603200000",1
"北京","中国电影资料馆艺术影院","安德烈·卢布廖夫","1号厅","1745554200000","1745565180000","原版","2D","100.0",0,,"","1744603200000",2
"北京","中国电影资料馆艺术影院","安德烈·卢布廖夫：电影作为记忆 4K","1号厅","1745568600000","1745572740000","原版","2D","70.0",0,,"","1744603200000",1
"北京","中国电影资料馆艺术影院","红玫瑰 白玫瑰","1号厅","1745575200000","1745581800000","原版","2D","100.0",2,"主创交流","映后","1744603200000",2
"北京","中国电影资料馆艺术影院","梦","1号厅","1745587200000","1745593800000","原版","2D","80.0",0,,"","1744603200000",2
"北京","中国电影资料馆艺术影院","细细的红线 4K","1号厅","1745631000000","1745641260000","原版","2D","100.0",0,,"","1744603200000",1
"北京","中国电影资料馆艺术影院","缅甸的竖琴 4K","1号厅","1745643600000","1745650560000","原版","2D","80.0",0,,"","1744603200000",1
"北京","中国电影资料馆艺术影院","家宴","1号厅","1745652600000","1745658900000","原版","2D","80.0",0,,"","1744603200000",2
"北京","中国电影资料馆艺术影院","我仍在此","1号厅","1745660700000","1745668980000","原版","2D","80.0",0,,,"1744603200000",2
"北京","中国电影资料馆艺术影院","钟声 4K+蛇之道","1号厅","1745670900000","1745680380000","原版","2D","90.0",0,,"","1744603200000",1
"北京","中国电影资料馆艺术影院","汉斯·季默与朋友们：沙漠之钻 音乐会 4K","1号厅","1745717400000","1745726880000","原版","2D","120.0",0,,"","1744603200000",1
"北京","中国电影资料馆艺术影院","蜗牛回忆录","1号厅","1745729100000","1745734800000","原版","2D","80.0",0,,"","1744603200000",1
"北京","中国电影资料馆艺术影院","玛丽和马克思","1号厅","1745736600000","1745742120000","原版","2D","70.0",0,,"","1744603200000",2
"北京","中国电影资料馆艺术影院","开罗紫玫瑰","1号厅","1745743800000","1745748720000","原版","2D","70.0",0,,"","1744603200000",2
"北京","中国电影资料馆艺术影院","劳工之爱情 4K+盘丝洞 4K","1号厅","1745757900000","1745762160000","原版","2D","100.0",4,"映前活动与默片配乐","活动","1744603200000",1
"北京","中国电影资料馆艺术影院","让子弹飞","1号厅","1745766000000","1745773920000","原版","2D","100.0",0,,"","1745380800000",0
