group,area,halls_name,country,cinema,projection_material,etime,director,show_time,length,film_medium,weekday,date,film2,film1,show_type,resolving_power,id,co_production_country,stime
新视野-IMAX,,IMAX厅,美国,上海和平影都,3D,11:10,大卫·里克雷,1560652200,40min,彩色,星期日,6月16日,BORN TO BE WILD (IMAX / 3D / CHINESE DUBBED),回归野性 (IMAX / 3D / 国语配音),0,,8783,,10:30
新视野-IMAX,,IMAX厅,美国,上海和平影都,3D,19:11,霍华德·豪尔,1560681000,41min,彩色,星期日,6月16日,UNDER THE SEA (IMAX / 3D / 4K / CHINESE DUBBED),海底世界 (IMAX / 3D / 4K / 国语配音),0,4K,8784,,18:30
新视野-IMAX,,IMAX厅,美国,上海和平影都,3D,21:33,托妮·梅耶斯,1560689100,48min,彩色,星期日,6月16日,SPACE STATION (IMAX / 3D / 4K),国际空间站 (IMAX / 3D / 4K),0,4K,8811,,20:45
新视野-IMAX,,IMAX厅,美国,上海和平影都,3D,19:11,霍华德·豪尔,1561199400,41min,彩色,星期六,6月22日,DEEP SEA (IMAX / 3D / CHINESE DUBBED),深海猎奇 (IMAX / 3D / 国语配音),0,,8812,,18:30
新视野-IMAX,,IMAX厅,美国,上海和平影都,3D,21:33,托妮·梅耶斯,1561207500,48min,彩色,星期六,6月22日,A BEAUTIFUL PLANET (IMAX / 3D / 4K),美丽星球 (IMAX / 3D / 4K),0,4K,8807,,20:45
新视野-IMAX,,IMAX厅,美国,上海和平影都,,21:19,克里斯托弗·诺兰,1561285800,169min,彩色,星期日,6月23日,INTERSTELLAR (IMAX),星际穿越 (IMAX),0,,8758,,18:30
新视野-IMAX,,IMAX厅,美国,SFC上影影城（港汇永华IMAX店）,3D,19:11,霍华德·豪尔,1560594600,41min,彩色,星期六,6月15日,DEEP SEA (IMAX / 3D / CHINESE DUBBED),深海猎奇 (IMAX / 3D / 国语配音),0,,8812,,18:30
新视野-IMAX,,IMAX厅,美国,SFC上影影城（港汇永华IMAX店）,3D,21:33,托妮·梅耶斯,1560602700,48min,彩色,星期六,6月15日,A BEAUTIFUL PLANET (IMAX / 3D / 4K),美丽星球 (IMAX / 3D / 4K),0,4K,8807,,20:45
新视野-IMAX,,IMAX厅,美国,SFC上影影城（港汇永华IMAX店）,3D,11:10,大卫·里克雷,1561170600,40min,彩色,星期六,6月22日,BORN TO BE WILD (IMAX / 3D / CHINESE DUBBED),回归野性 (IMAX / 3D / 国语配音),0,,8783,,10:30
新视野-IMAX,,IMAX厅,美国,SFC上影影城（港汇永华IMAX店）,3D,19:18,托妮·梅耶斯,1561199400,48min,彩色,星期六,6月22日,SPACE STATION (IMAX / 3D / 4K),国际空间站 (IMAX / 3D / 4K),0,4K,8811,,18:30
新视野-IMAX,,IMAX厅,美国,SFC上影影城（港汇永华IMAX店）,3D,21:29,托妮·梅耶斯,1561207500,44min,彩色,星期六,6月22日,HUBBLE (IMAX / 3D / 4K),哈勃望远镜 (IMAX / 3D / 4K),0,4K,8809,,20:45
新视野-IMAX,,IMAX厅,美国,SFC上影影城（港汇永华IMAX店）,3D,11:09,大卫.道格拉斯,1561257000,39min,彩色,星期日,6月23日,ISLAND OF LEMURS: MADAGASCAR (IMAX / 3D / CHINESE DUBBED),马达加斯加：狐猴之岛 (IMAX / 3D / 国语配音),0,,8805,,10:30
新视野-IMAX,,IMAX厅,美国,SFC上影影城（港汇永华IMAX店）,3D,19:11,霍华德·豪尔,1561285800,41min,彩色,星期日,6月23日,UNDER THE SEA (IMAX / 3D / 4K / CHINESE DUBBED),海底世界 (IMAX / 3D / 4K / 国语配音),1,4K,8784,,18:30
新视野-杜比视界,,杜比影院,中国,红星电影世界上海吴中路旗舰店,,17:45,路阳,1560584700,120min,彩色,星期六,6月15日,BROTHERHOOD OF BLADES II: THE INFERNAL (DOLBY VISION) ,绣春刀II：修罗战场 (DOLBY VISION),"2,0",,8830,,15:45
新视野-杜比视界,,杜比影院,美国,红星电影世界上海吴中路旗舰店,,20:20,朱利叶斯·艾弗里,1560594600,110min,彩色,星期六,6月15日,OVERLORD (DOLBY VISION),霸主 (DOLBY VISION),0,,8424,,18:30
新视野-杜比视界,,杜比影院,中国,红星电影世界上海吴中路旗舰店,,22:36,王家卫,1560602700,111min,彩色,星期六,6月15日,THE GRANDMASTER (DOLBY VISION / 3D),一代宗师 (DOLBY VISION / 3D),0,,8968,中国香港,20:45
新视野-杜比视界,,杜比影院,美国,红星电影世界上海吴中路旗舰店,,20:19,大卫·F·桑德伯格,1560681000,109min,彩色,星期日,6月16日,ANNABELLE: CREATION (DOLBY VISION),安娜贝尔2：诞生 (DOLBY VISION),0,,8426,,18:30
新视野-杜比视界,,杜比影院,美国,红星电影世界上海吴中路旗舰店,,20:06,科林·哈迪,1560767400,96min,彩色,星期一,6月17日,THE NUN (DOLBY VISION),修女 (DOLBY VISION),0,,8425,,18:30
新视野-杜比视界,,杜比影院,美国,红星电影世界上海吴中路旗舰店,,20:11,"凯文·库尔施, 丹尼斯·维德迈尔",1560853800,101min,彩色,星期二,6月18日,PET SEMATARY (DOLBY VISION),宠物坟场 (DOLBY VISION),0,,8852,,18:30
新视野-杜比视界,,杜比影院,中国,红星电影世界上海吴中路旗舰店,,20:21,王家卫,1560940200,111min,彩色,星期三,6月19日,THE GRANDMASTER (DOLBY VISION / 3D),一代宗师 (DOLBY VISION / 3D),0,,8968,中国香港,18:30
新视野-杜比视界,,杜比影院,美国,红星电影世界上海吴中路旗舰店,,20:20,朱利叶斯·艾弗里,1561026600,110min,彩色,星期四,6月20日,OVERLORD (DOLBY VISION),霸主 (DOLBY VISION),0,,8424,,18:30
新视野-杜比视界,,杜比影院,美国,红星电影世界上海吴中路旗舰店,,20:19,大卫·F·桑德伯格,1561113000,109min,彩色,星期五,6月21日,ANNABELLE: CREATION (DOLBY VISION),安娜贝尔2：诞生 (DOLBY VISION),0,,8426,,18:30
新视野-杜比视界,,杜比影院,中国,红星电影世界上海吴中路旗舰店,,20:21,王家卫,1561199400,111min,彩色,星期六,6月22日,THE GRANDMASTER (DOLBY VISION / 3D),一代宗师 (DOLBY VISION / 3D),0,,8968,中国香港,18:30
新视野-杜比视界,,杜比影院,美国,红星电影世界上海吴中路旗舰店,,22:21,科林·哈迪,1561207500,96min,彩色,星期六,6月22日,THE NUN (DOLBY VISION),修女 (DOLBY VISION),0,,8425,,20:45
新视野-杜比视界,,杜比影院,美国,红星电影世界上海吴中路旗舰店,,20:11,"凯文·库尔施, 丹尼斯·维德迈尔",1561285800,101min,彩色,星期日,6月23日,PET SEMATARY (DOLBY VISION),宠物坟场 (DOLBY VISION),0,,8852,,18:30
新视野-杜比视界,,杜比影院,美国,华谊兄弟电影中心上海大悦城店,,17:26,"凯文·库尔施, 丹尼斯·维德迈尔",1560584700,101min,彩色,星期六,6月15日,PET SEMATARY (DOLBY VISION),宠物坟场 (DOLBY VISION),0,,8852,,15:45
新视野-杜比视界,,杜比影院,美国,华谊兄弟电影中心上海大悦城店,,20:19,大卫·F·桑德伯格,1560594600,109min,彩色,星期六,6月15日,ANNABELLE: CREATION (DOLBY VISION),安娜贝尔2：诞生 (DOLBY VISION),0,,8426,,18:30
新视野-杜比视界,,杜比影院,美国,华谊兄弟电影中心上海大悦城店,,17:35,朱利叶斯·艾弗里,1560671100,110min,彩色,星期日,6月16日,OVERLORD (DOLBY VISION),霸主 (DOLBY VISION),0,,8424,,15:45
新视野-杜比视界,,杜比影院,美国,华谊兄弟电影中心上海大悦城店,,20:06,科林·哈迪,1560681000,96min,彩色,星期日,6月16日,THE NUN (DOLBY VISION),修女 (DOLBY VISION),0,,8425,,18:30
新视野-杜比视界,,杜比影院,中国,华谊兄弟电影中心上海大悦城店,,22:36,王家卫,1560689100,111min,彩色,星期日,6月16日,THE GRANDMASTER (DOLBY VISION / 3D),一代宗师 (DOLBY VISION / 3D),0,,8968,中国香港,20:45
新视野-杜比视界,,杜比影院,美国,华谊兄弟电影中心上海大悦城店,,21:47,史蒂文·斯皮尔伯格,1560767400,197min,彩色+黑白,星期一,6月17日,SCHINDLER'S LIST (DOLBY VISION / NO SUBTITLES),辛德勒的名单 (DOLBY VISION / 无中英字幕),0,,8721,,18:30
新视野-杜比视界,,杜比影院,美国,华谊兄弟电影中心上海大悦城店,,17:35,朱利叶斯·艾弗里,1561189500,110min,彩色,星期六,6月22日,OVERLORD (DOLBY VISION),霸主 (DOLBY VISION),0,,8424,,15:45
新视野-杜比视界,,杜比影院,中国,华谊兄弟电影中心上海大悦城店,,20:30,路阳,1561199400,120min,彩色,星期六,6月22日,BROTHERHOOD OF BLADES II: THE INFERNAL (DOLBY VISION) ,绣春刀II：修罗战场 (DOLBY VISION),0,,8830,,18:30
新视野-杜比视界,,杜比影院,美国,华谊兄弟电影中心上海大悦城店,,22:26,"凯文·库尔施, 丹尼斯·维德迈尔",1561207500,101min,彩色,星期六,6月22日,PET SEMATARY (DOLBY VISION),宠物坟场 (DOLBY VISION),0,,8852,,20:45
新视野-杜比视界,,杜比影院,美国,华谊兄弟电影中心上海大悦城店,,17:34,大卫·F·桑德伯格,1561275900,109min,彩色,星期日,6月23日,ANNABELLE: CREATION (DOLBY VISION),安娜贝尔2：诞生 (DOLBY VISION),0,,8426,,15:45
新视野-杜比视界,,杜比影院,美国,华谊兄弟电影中心上海大悦城店,,20:06,科林·哈迪,1561285800,96min,彩色,星期日,6月23日,THE NUN (DOLBY VISION),修女 (DOLBY VISION),0,,8425,,18:30
新视野-杜比视界,,杜比影院,中国,华谊兄弟电影中心上海大悦城店,,22:36,王家卫,1561293900,111min,彩色,星期日,6月23日,THE GRANDMASTER (DOLBY VISION / 3D),一代宗师 (DOLBY VISION / 3D),0,,8968,中国香港,20:45
新视野-中国巨幕,,中国巨幕厅,美国,红星电影世界上海汶水路超级店,,17:24,巴里·索南菲尔德,1560584700,99min,彩色,星期六,6月15日,MEN IN BLACK (CGS),黑衣人 (CGS中国巨幕),0,,6707,,15:45
新视野-中国巨幕,,中国巨幕厅,美国,红星电影世界上海汶水路超级店,,19:59,巴里·索南菲尔德,1560594600,89min,彩色,星期六,6月15日,MEN IN BLACK Ⅱ (CGS),黑衣人2 (CGS中国巨幕),0,,6708,,18:30
新视野-中国巨幕,,中国巨幕厅,美国,红星电影世界上海汶水路超级店,,22:30,巴里·索南菲尔德,1560602700,105min,彩色,星期六,6月15日,MEN IN BLACK Ⅲ (CGS),黑衣人3 (CGS中国巨幕),0,,6712,阿拉伯联合酋长国,20:45
新视野-中国巨幕,,中国巨幕厅,美国,红星电影世界上海汶水路超级店,,20:10,伊丽莎白·柴·瓦萨赫伊 / 金国威,1560681000,100min,彩色,星期日,6月16日,FREE SOLO (CGS),徒手攀岩 (CGS中国巨幕),0,,8947,,18:30
新视野-中国巨幕,,中国巨幕厅,美国,红星电影世界上海汶水路超级店,,20:10,伊丽莎白·柴·瓦萨赫伊 / 金国威,1561199400,100min,彩色,星期六,6月22日,FREE SOLO (CGS),徒手攀岩 (CGS中国巨幕),0,,8947,,18:30
新视野-中国巨幕,,中国巨幕厅,美国,红星电影世界上海汶水路超级店,,17:24,巴里·索南菲尔德,1561275900,99min,彩色,星期日,6月23日,MEN IN BLACK (CGS),黑衣人 (CGS中国巨幕),0,,6707,,15:45
新视野-中国巨幕,,中国巨幕厅,美国,红星电影世界上海汶水路超级店,,19:59,巴里·索南菲尔德,1561285800,89min,彩色,星期日,6月23日,MEN IN BLACK Ⅱ (CGS),黑衣人2 (CGS中国巨幕),0,,6708,,18:30
新视野-中国巨幕,,中国巨幕厅,美国,红星电影世界上海汶水路超级店,,22:30,巴里·索南菲尔德,1561293900,105min,彩色,星期日,6月23日,MEN IN BLACK Ⅲ (CGS),黑衣人3 (CGS中国巨幕),0,,6712,阿拉伯联合酋长国,20:45
新视野-中国巨幕,,中国巨幕厅,美国,中影国际影城（上海合生汇店）,,20:10,伊丽莎白·柴·瓦萨赫伊 / 金国威,1560594600,100min,彩色,星期六,6月15日,FREE SOLO (CGS),徒手攀岩 (CGS中国巨幕),0,,8947,,18:30
新视野-中国巨幕,,中国巨幕厅,美国,中影国际影城（上海合生汇店）,,17:24,巴里·索南菲尔德,1560671100,99min,彩色,星期日,6月16日,MEN IN BLACK (CGS),黑衣人 (CGS中国巨幕),0,,6707,,15:45
新视野-中国巨幕,,中国巨幕厅,美国,中影国际影城（上海合生汇店）,,19:59,巴里·索南菲尔德,1560681000,89min,彩色,星期日,6月16日,MEN IN BLACK Ⅱ (CGS),黑衣人2 (CGS中国巨幕),0,,6708,,18:30
新视野-中国巨幕,,中国巨幕厅,美国,中影国际影城（上海合生汇店）,,22:30,巴里·索南菲尔德,1560689100,105min,彩色,星期日,6月16日,MEN IN BLACK Ⅲ (CGS),黑衣人3 (CGS中国巨幕),0,,6712,阿拉伯联合酋长国,20:45
新视野-中国巨幕,,中国巨幕厅,美国,中影国际影城（上海合生汇店）,,17:24,巴里·索南菲尔德,1561189500,99min,彩色,星期六,6月22日,MEN IN BLACK (CGS),黑衣人 (CGS中国巨幕),0,,6707,,15:45
新视野-中国巨幕,,中国巨幕厅,美国,中影国际影城（上海合生汇店）,,19:59,巴里·索南菲尔德,1561199400,89min,彩色,星期六,6月22日,MEN IN BLACK Ⅱ (CGS),黑衣人2 (CGS中国巨幕),0,,6708,,18:30
新视野-中国巨幕,,中国巨幕厅,美国,中影国际影城（上海合生汇店）,,22:30,巴里·索南菲尔德,1561207500,105min,彩色,星期六,6月22日,MEN IN BLACK Ⅲ (CGS),黑衣人3 (CGS中国巨幕),0,,6712,阿拉伯联合酋长国,20:45
新视野-中国巨幕,,中国巨幕厅,美国,中影国际影城（上海合生汇店）,,20:10,伊丽莎白·柴·瓦萨赫伊 / 金国威,1561285800,100min,彩色,星期日,6月23日,FREE SOLO (CGS),徒手攀岩 (CGS中国巨幕),0,,8947,,18:30
宝格丽经典呈现：风云人物,,LUXE巨幕厅,西班牙,上海百老汇影城（宝龙店）,,21:30,法布里奇奥·科斯塔,1560681000,180min,彩色,星期日,6月16日,MOTHER TERESA ,特蕾莎修女,0,,8864,,18:30
宝格丽经典呈现：风云人物,,LUXE巨幕厅,意大利,上海百老汇影城（宝龙店）,,15:20,保罗·索伦蒂诺,1561267800,110min,彩色,星期日,6月23日,IL DIVO,大牌明星,0,,8862,,13:30
宝格丽经典呈现：风云人物,,LUXE巨幕厅,英国,红星电影世界上海吴中路旗舰店,,17:53,米克·戴维斯,1560584700,128min,彩色,星期六,6月15日,MODIGLIANI,莫迪里阿尼,0,,8863,,15:45
宝格丽经典呈现：风云人物,,LUXE巨幕厅,西班牙,红星电影世界上海吴中路旗舰店,,21:30,法布里奇奥·科斯塔,1560853800,180min,彩色,星期二,6月18日,MOTHER TERESA ,特蕾莎修女,0,,8864,,18:30
宝格丽经典呈现：风云人物,,1号厅,意大利,上海市沪北电影院,,17:35,保罗·索伦蒂诺,1561016700,110min,彩色,星期四,6月20日,IL DIVO,大牌明星,0,,8862,,15:45
宝格丽经典呈现：风云人物,,2号厅,西班牙,上海UA梅龙镇广场电影城,,21:30,法布里奇奥·科斯塔,1561285800,180min,彩色,星期日,6月23日,MOTHER TERESA ,特蕾莎修女,0,,8864,,18:30
宝格丽经典呈现：风云人物,,3号厅,意大利,上海UA梅龙镇广场电影城,,21:44,乔治·卡皮塔尼,1561026600,194min,彩色,星期四,6月20日,PUCCINI,普契尼传,0,,8888,,18:30
宝格丽经典呈现：风云人物,,3号厅,英国,SFC上海影城,,22:53,米克·戴维斯,1560948300,128min,彩色,星期三,6月19日,MODIGLIANI,莫迪里阿尼,0,,8863,,20:45
宝格丽经典呈现：风云人物,,观众厅,意大利,上海美琪大戏院,,15:20,保罗·索伦蒂诺,1561008600,110min,彩色,星期四,6月20日,IL DIVO,大牌明星,0,,8862,,13:30
宝格丽经典呈现：风云人物,,umeDmax厅,英国,UME影城（上海新天地店）,,17:53,米克·戴维斯,1560671100,128min,彩色,星期日,6月16日,MODIGLIANI,莫迪里阿尼,0,,8863,,15:45
宝格丽经典呈现：风云人物,,umeDmax厅,意大利,UME影城（上海新天地店）,,16:44,乔治·卡皮塔尼,1561267800,194min,彩色,星期日,6月23日,PUCCINI,普契尼传,0,,8888,,13:30
宝格丽经典呈现：风云人物,,6号厅,英国,上海兰生典尚影院,,22:53,米克·戴维斯,1561293900,128min,彩色,星期日,6月23日,MODIGLIANI,莫迪里阿尼,0,,8863,,20:45
宝格丽经典呈现：风云人物,,1号厅,意大利,SFC上影影城（新衡山店）,,20:20,保罗·索伦蒂诺,1561113000,110min,彩色,星期五,6月21日,IL DIVO,大牌明星,0,,8862,,18:30
宝格丽经典呈现：风云人物,,1号厅,西班牙,曹杨影城,,13:00,法布里奇奥·科斯塔,1560564000,180min,彩色,星期六,6月15日,MOTHER TERESA ,特蕾莎修女,0,,8864,,10:00
宝格丽经典呈现：风云人物,,1号厅,意大利,曹杨影城,,15:20,保罗·索伦蒂诺,1560576600,110min,彩色,星期六,6月15日,IL DIVO,大牌明星,0,,8862,,13:30
宝格丽经典呈现：风云人物,,1号厅,英国,上海星光影城（亚新旗舰店）,,17:53,米克·戴维斯,1561189500,128min,彩色,星期六,6月22日,MODIGLIANI,莫迪里阿尼,0,,8863,,15:45
宝格丽经典呈现：风云人物,,SUPER CINEMA,意大利,华谊兄弟电影中心上海大悦城店,,21:44,乔治·卡皮塔尼,1560767400,194min,彩色,星期一,6月17日,PUCCINI,普契尼传,0,,8888,,18:30
宝格丽经典呈现：风云人物,,2号厅,意大利,SFC上影百联影城（八佰伴IMAX店）,,21:44,乔治·卡皮塔尼,1561113000,194min,彩色,星期五,6月21日,PUCCINI,普契尼传,0,,8888,,18:30
宝格丽经典呈现：风云人物,,7号厅,西班牙,上海百丽宫影城（LCM置汇旭辉广场店）,,21:30,法布里奇奥·科斯塔,1560940200,180min,彩色,星期三,6月19日,MOTHER TERESA ,特蕾莎修女,0,,8864,,18:30
宝格丽经典呈现：风云人物,,5号厅,意大利,保利国际影城上海世博店,,21:44,乔治·卡皮塔尼,1561199400,194min,彩色,星期六,6月22日,PUCCINI,普契尼传,0,,8888,,18:30
SIFF纪录,,LUXE巨幕厅,英国,上海百丽宫影城（万象城店）,,20:10,克里斯·马丁 ,1560594600,100min,彩色,星期六,6月15日,UNDER THE WIRE,火线之下,0,,6438,,18:30
SIFF纪录,,LUXE巨幕厅,英国,上海百丽宫影城（万象城店）,,11:59,维克多·科萨科夫斯基,1560652200,89min,彩色,星期日,6月16日,AQUARELA,水之万象,0,,6920,德国,10:30
SIFF纪录,,LUXE巨幕厅,英国,上海百丽宫影城（万象城店）,,11:59,维克多·科萨科夫斯基,1560911400,89min,彩色,星期三,6月19日,AQUARELA,水之万象,0,,6920,德国,10:30
SIFF纪录,,2号厅,日本,上海UA梅龙镇广场电影城,,20:26,小松莊一郎,1560853800,116min,彩色,星期二,6月18日,FUZJKO A PIANIST OF SILENCE & SOLITUDE ,藤子海敏的时间,0,,5889,,18:30
SIFF纪录,,2号厅,英国,上海UA梅龙镇广场电影城,,20:10,克里斯·马丁 ,1561199400,100min,彩色,星期六,6月22日,UNDER THE WIRE,火线之下,0,,6438,,18:30
SIFF纪录,,2号厅,英国,SFC上海影城,,20:10,克里斯·马丁 ,1561026600,100min,彩色,星期四,6月20日,UNDER THE WIRE,火线之下,0,,6438,,18:30
SIFF纪录,,2号厅,英国,SFC上海影城,,19:59,维克多·科萨科夫斯基,1561199400,89min,彩色,星期六,6月22日,AQUARELA,水之万象,"2,0",,6920,德国,18:30
SIFF纪录,,3号厅,保加利亚,上海UA梅龙镇广场电影城,,19:47,格奥尔吉·保达诺夫，鲍里斯·米斯耶可夫,1560940200,77min,彩色+黑白,星期三,6月19日,PALACE FOR THE PEOPLE,人民的圣殿,0,,5521,,18:30
SIFF纪录,,3号厅,芬兰,上海UA梅龙镇广场电影城,,11:42,丽塔·胡赫塔南,1561257000,72min,彩色,星期日,6月23日,GODS OF MOLENBEEK,莫伦贝克之神,0,,5544,,10:30
SIFF纪录,,3号厅,法国,上海UA梅龙镇广场电影城,,15:00,苏哈伊布·加斯梅尔巴里,1561267800,90min,彩色,星期日,6月23日,TALKING ABOUT TREES,与树对谈,0,,8644,,13:30
SIFF纪录,,1号厅,美国,上海百美汇影城（静安嘉里中心店）,,11:46,约翰·卡斯比,1560565800,76min,彩色,星期六,6月15日,WHEN LAMBS BECOME LIONS,狩与猎之间,0,,6441,,10:30
SIFF纪录,,1号厅,美国,上海百美汇影城（静安嘉里中心店）,,17:20,亚历山德里娅·庞巴赫,1561275900,95min,彩色,星期日,6月23日,ON HER SHOULDERS,她的使命,0,,5472,,15:45
SIFF纪录,,3号厅,美国,SFC上海影城,,17:03,"露丝·罗森布拉特



玛丽昂·利普舒茨",1560584700,78min,彩色,星期六,6月15日,BEIBEI,怀胎不遇,1,,4847,,15:45
SIFF纪录,,3号厅,美国,SFC上海影城,,10:09,"朱莉·科昂



贝齐·韦斯特",1560645000,99min,彩色,星期日,6月16日,RBG,女大法官金斯伯格,0,,4695,,08:30
SIFF纪录,,3号厅,法国,SFC上海影城,,20:00,苏哈伊布·加斯梅尔巴里,1561113000,90min,彩色,星期五,6月21日,TALKING ABOUT TREES,与树对谈,0,,8644,,18:30
SIFF纪录,,3号厅,保加利亚,SFC上海影城,,09:47,格奥尔吉·保达诺夫，鲍里斯·米斯耶可夫,1561163400,77min,彩色+黑白,星期六,6月22日,PALACE FOR THE PEOPLE,人民的圣殿,1,,5521,,08:30
SIFF纪录,,1号厅,美国,光影车间·静安店,,12:09,"朱莉·科昂



贝齐·韦斯特",1560565800,99min,彩色,星期六,6月15日,RBG,女大法官金斯伯格,0,,4695,,10:30
SIFF纪录,,1号厅,瑞士,光影车间·静安店,,14:56,范妮·博宁,1560576600,86min,彩色,星期六,6月15日,THE JOURNEY – A STORY OF LOVE,永远与永恒,0,,6168,,13:30
SIFF纪录,,1号厅,匈牙利,光影车间·静安店,,19:59,阿哈帕德·博格丹,1560594600,89min,黑白,星期六,6月15日,GHETTO BALBOA,贫民窟里的拳击少年,0,,6529,,18:30
SIFF纪录,,1号厅,以色列,光影车间·静安店,,11:53,柯比·法拉杰,1560652200,83min,彩色,星期日,6月16日,PRIVATE ALBUM,私人相册,0,,5476,,10:30
SIFF纪录,,1号厅,美国,光影车间·静安店,,15:05,亚历山德里娅·庞巴赫,1560663000,95min,彩色,星期日,6月16日,ON HER SHOULDERS,她的使命,0,,5472,,13:30
SIFF纪录,,1号厅,芬兰,光影车间·静安店,,17:12,托尼斯拉夫·赫里斯托夫,1560671100,87min,彩色,星期日,6月16日,THE MAGIC LIFE OF V,她的V力人生,0,,5543,,15:45
SIFF纪录,,1号厅,中国,光影车间·静安店,,19:55,沈晓闽,1560681000,85min,彩色,星期日,6月16日,MY EMPIRE DREAM,郑少帅的奋斗,"2,0",,5945,,18:30
SIFF纪录,,1号厅,美国,光影车间·静安店,,22:24,纳撒尼尔 ·康,1560689100,99min,彩色,星期日,6月16日,THE PRICE OF EVERYTHING ,万物有价,0,,4707,,20:45
SIFF纪录,,1号厅,乌克兰,光影车间·静安店,,14:46,瓦迪姆·尤柯夫,1560749400,76min,彩色,星期一,6月17日,MY FATHER IS MY MOTHER'S BROTHER,我的爸妈是兄妹,0,,5626,,13:30
SIFF纪录,,1号厅,美国,光影车间·静安店,,17:01,约翰·卡斯比,1560757500,76min,彩色,星期一,6月17日,WHEN LAMBS BECOME LIONS,狩与猎之间,0,,6441,,15:45
SIFF纪录,,1号厅,德国,光影车间·静安店,,22:21,雅瑟敏·萨穆德里,1560775500,96min,彩色,星期一,6月17日,THE NIGHT OF ALL NIGHTS,众夜之夜,0,,5407,,20:45
SIFF纪录,,1号厅,英国,光影车间·静安店,,17:23,亚历克斯·霍尔姆斯,1560843900,98min,彩色,星期二,6月18日,MAIDEN,女挽狂澜,0,,6430,,15:45
SIFF纪录,,1号厅,德国,光影车间·静安店,,20:05,斯蒂凡·西克,1560853800,95min,彩色,星期二,6月18日,THE INNER LIGHT,内心之光,"2,0",,6132,,18:30
SIFF纪录,,1号厅,捷克共和国,光影车间·静安店,,22:03,海伦娜·特雷斯提寇娃，雅库布·海纳,1560861900,78min,彩色+黑白,星期二,6月18日,FORMAN VS. FORMAN,福尔曼谈福尔曼,1,,6396,法国,20:45
SIFF纪录,,1号厅,中国,光影车间·静安店,,17:15,陈苗,1560930300,90min,彩色,星期三,6月19日,DAUGHTER OF SHANGHAI,上海的女儿,0,,7099,,15:45
SIFF纪录,,1号厅,美国,光影车间·静安店,,19:48,"露丝·罗森布拉特



玛丽昂·利普舒茨",1560940200,78min,彩色,星期三,6月19日,BEIBEI,怀胎不遇,0,,4847,,18:30
SIFF纪录,,1号厅,意大利,光影车间·静安店,,22:20,贝尼安米·巴雷斯,1560948300,95min,彩色,星期三,6月19日,THE DISAPPEARANCE OF MY MOTHER,我母亲的消失,0,,6122,,20:45
SIFF纪录,,1号厅,日本,光影车间·静安店,,22:41,小松莊一郎,1561034700,116min,彩色,星期四,6月20日,FUZJKO A PIANIST OF SILENCE & SOLITUDE ,藤子海敏的时间,"2,0",,5889,,20:45
SIFF纪录,,1号厅,意大利,光影车间·静安店,,14:47,"大卫·帕伦蒂 



克劳迪奥·卡内帕",1561095000,77min,彩色,星期五,6月21日,IL SINDACO: ITALIAN POLITICS 4 DUMMIES,市长竞选：意大利政治全知道,"0,2",,5837,,13:30
SIFF纪录,,1号厅,马其顿,光影车间·静安店,,17:11,"塔玛拉·科特夫斯卡



柳博米尔·史蒂凡诺夫",1561103100,86min,彩色,星期五,6月21日,HONEYLAND,蜂蜜之地,0,,7192,,15:45
SIFF纪录,,1号厅,以色列,光影车间·静安店,,19:55,邵什·施拉姆，茜拉·梅德里娅,1561285800,85min,彩色,星期日,6月23日,LEFTOVER WOMEN,剩女,0,,8860,,18:30
SIFF纪录,,7号厅,中国,SFC上海影城,,15:18,高屯子,1560576600,108min,彩色,星期六,6月15日,QIANG'S JOURNEY,寻羌,0,,4474,,13:30
SIFF纪录,,7号厅,中国,SFC上海影城,,14:55,沈晓闽,1560922200,85min,彩色,星期三,6月19日,MY EMPIRE DREAM,郑少帅的奋斗,0,,5945,,13:30
SIFF纪录,,7号厅,中国,SFC上海影城,,22:33,高屯子,1560948300,108min,彩色,星期三,6月19日,QIANG'S JOURNEY,寻羌,1,,4474,,20:45
SIFF纪录,,7号厅,中国,SFC上海影城,,17:33,高屯子,1561189500,108min,彩色,星期六,6月22日,QIANG'S JOURNEY,寻羌,"0,2",,4474,,15:45
SIFF纪录,,7号厅,中国,SFC上海影城,,11:51,孙扬，江松长,1561257000,81min,彩色,星期日,6月23日,OUR TIME MACHINE,时光机,0,,7362,,10:30
SIFF纪录,,1号厅,美国,SFC上影百联影城（大上海店）,,20:09,纳撒尼尔 ·康,1560853800,99min,彩色,星期二,6月18日,THE PRICE OF EVERYTHING ,万物有价,0,,4707,,18:30
SIFF纪录,,1号厅,瑞士,SFC上影百联影城（大上海店）,,17:11,范妮·博宁,1561275900,86min,彩色,星期日,6月23日,THE JOURNEY – A STORY OF LOVE,永远与永恒,0,,6168,,15:45
SIFF纪录,,2号厅,美国,国泰电影院,,17:42,詹姆斯·朗利,1561189500,117min,彩色,星期六,6月22日,ANGELS ARE MADE OF LIGHT (4K),天使之光 (4K),0,4K,7300,,15:45
SIFF纪录,,umeDmax厅,英国,UME影城（上海新天地店）,,20:10,克里斯·马丁 ,1560853800,100min,彩色,星期二,6月18日,UNDER THE WIRE,火线之下,0,,6438,,18:30
SIFF纪录,,2号厅,乌克兰,上海大光明电影院,,09:46,瓦迪姆·尤柯夫,1560558600,76min,彩色,星期六,6月15日,MY FATHER IS MY MOTHER'S BROTHER,我的爸妈是兄妹,0,,5626,,08:30
