group,id,film1,film2,date,weekday,stime,etime,length,cinema,halls_name,director,country,co_production_country,resolving_power,projection_material,film_medium,show_type,memo
单元,影片id,中文名,英文名,日期,星期几,开始时间,结束时间,片长,影院,影厅,导演,制片国家/地区,合拍国,分辨率,特殊介质,色彩,场次类型,备注
官方推荐-影展精粹,9667,亚当,ADAM,7月26日,星期日,12:00,13:41,101min,Fancl艺术中心-艺海剧院,大剧场,玛丽亚姆·图扎尼,摩洛哥,法国,N/A,N/A,彩色,普通场,N/A
官方推荐-影展精粹,9749,热带雨,WET SEASON,7月30日,星期四,21:00,22:43,103min,Fancl艺术中心-艺海剧院,大剧场,陈哲艺,新加坡,N/A,N/A,N/A,彩色,普通场,N/A
官方推荐-影展精粹,11011,灯塔（4K）,THE LIGHTHOUSE (4K),7月31日,星期五,21:00,22:50,110min,Fancl艺术中心-艺海剧院,大剧场,罗伯特·艾格斯,"美国,加拿大",N/A,4K,N/A,彩色,普通场,N/A
SIFF经典-影史推荐,10333,象人（4K）,THE ELEPHANT MAN (4K),7月26日,星期日,09:00,11:04,124min,SFC上海影城,CINITY厅,大卫·林奇,美国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10330,奇遇,THE ADVENTURE,7月31日,星期五,14:50,17:09,139min,SFC上海影城,CINITY厅,米开朗基罗·安东尼奥尼,意大利,N/A,N/A,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10333,象人（4K）,THE ELEPHANT MAN (4K),7月29日,星期三,14:50,16:54,124min,上海市沪北电影院,1号厅,大卫·林奇,美国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10332,同流者,THE CONFORMIST,8月1日,星期六,21:00,22:53,113min,上海UA梅龙镇广场电影城,2号厅,贝纳尔多·贝托鲁奇,意大利,法国,N/A,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10326,大独裁者,THE GREAT DICTATOR,7月28日,星期二,09:00,11:06,126min,SFC上海影城,2号厅,查理·卓别林,美国,N/A,N/A,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10332,同流者,THE CONFORMIST,8月2日,星期日,21:00,22:53,113min,SFC上海影城,2号厅,贝纳尔多·贝托鲁奇,意大利,法国,N/A,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10323,大地,EARTH,7月26日,星期日,21:00,22:18,78min,SFC上海影城,3号厅,亚历山大·杜辅仁科,苏联,N/A,N/A,N/A,黑白,普通场,N/A
SIFF经典-影史推荐,10330,奇遇,THE ADVENTURE,8月1日,星期六,14:50,17:09,139min,上海美琪大戏院,观众厅,米开朗基罗·安东尼奥尼,意大利,N/A,N/A,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10333,象人（4K）,THE ELEPHANT MAN (4K),8月2日,星期日,09:00,11:04,124min,上海美琪大戏院,观众厅,大卫·林奇,美国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10333,象人（4K）,THE ELEPHANT MAN (4K),7月25日,星期六,14:50,16:54,124min,上海大光明电影院,1号厅,大卫·林奇,美国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10330,奇遇,THE ADVENTURE,8月2日,星期日,09:00,11:19,139min,上海大光明电影院,1号厅,米开朗基罗·安东尼奥尼,意大利,N/A,N/A,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10323,大地,EARTH,7月25日,星期六,21:00,22:18,78min,国泰电影院,2号厅,亚历山大·杜辅仁科,苏联,N/A,N/A,N/A,黑白,普通场,N/A
SIFF经典-影史推荐,10330,奇遇,THE ADVENTURE,7月25日,星期六,14:50,17:09,139min,天山电影院-虹桥艺术中心旗舰店,剧院厅,米开朗基罗·安东尼奥尼,意大利,N/A,N/A,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10326,大独裁者,THE GREAT DICTATOR,8月2日,星期日,14:50,16:56,126min,天山电影院-虹桥艺术中心旗舰店,剧院厅,查理·卓别林,美国,N/A,N/A,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10255,一路向东,WAY DOWN EAST,7月25日,星期六,14:50,17:18,148min,天山电影院-虹桥艺术中心旗舰店,4号厅,大卫·格里菲斯,美国,N/A,N/A,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10326,大独裁者,THE GREAT DICTATOR,7月25日,星期六,14:50,16:56,126min,上海和平影都,ATMOS厅,查理·卓别林,美国,N/A,N/A,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10326,大独裁者,THE GREAT DICTATOR,7月26日,星期日,12:00,14:06,126min,SFC上影影城（新衡山店）,1号厅,查理·卓别林,美国,N/A,N/A,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10330,奇遇,THE ADVENTURE,7月26日,星期日,14:50,17:09,139min,SFC上影影城（新衡山店）,1号厅,米开朗基罗·安东尼奥尼,意大利,N/A,N/A,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10332,同流者,THE CONFORMIST,7月27日,星期一,21:00,22:53,113min,SFC上影影城（美罗城店）,4号厅,贝纳尔多·贝托鲁奇,意大利,法国,N/A,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10255,一路向东,WAY DOWN EAST,7月26日,星期日,14:50,17:18,148min,曹杨影城,1号厅,大卫·格里菲斯,美国,N/A,N/A,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10326,大独裁者,THE GREAT DICTATOR,7月27日,星期一,14:50,16:56,126min,曹杨影城,1号厅,查理·卓别林,美国,N/A,N/A,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10332,同流者,THE CONFORMIST,7月28日,星期二,21:00,22:53,113min,曹杨影城,1号厅,贝纳尔多·贝托鲁奇,意大利,法国,N/A,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10333,象人（4K）,THE ELEPHANT MAN (4K),8月1日,星期六,12:00,14:04,124min,曹杨影城,1号厅,大卫·林奇,美国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10323,大地,EARTH,7月31日,星期五,21:00,22:18,78min,上海百丽宫影城（ifc商场店）,1号厅,亚历山大·杜辅仁科,苏联,N/A,N/A,N/A,黑白,普通场,N/A
SIFF经典-影史推荐,10332,同流者,THE CONFORMIST,7月26日,星期日,21:00,22:53,113min,AMG海上明珠国际影城（莘庄店）,4号厅,贝纳尔多·贝托鲁奇,意大利,法国,N/A,N/A,N/A,普通场,N/A
SIFF经典-影史推荐,10255,一路向东,WAY DOWN EAST,8月1日,星期六,14:50,17:18,148min,上海世纪友谊影城,6号厅LUXE巨幕,大卫·格里菲斯,美国,N/A,N/A,N/A,N/A,普通场,N/A
SIFF经典-4K修复,10320,安详之兽 （4K）,ELEGANT BEAST (4K),7月25日,星期六,12:00,13:36,96min,SFC上海影城,CINITY厅,川岛雄三,日本,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,10253,刺青（4K）,IREZUMI (4K),7月25日,星期六,21:00,22:26,86min,SFC上海影城,CINITY厅,增村保造,日本,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,13289,夜半歌声(4K),THE PHANTOM LOVER (4K),7月26日,星期日,18:30,20:10,100min,SFC上海影城,CINITY厅,于仁泰,中国香港,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,10322,猎鹿人（4K）,THE DEER HUNTER (4K),7月27日,星期一,14:50,17:54,184min,SFC上海影城,CINITY厅,迈克尔·西米诺,美国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,13288,白发魔女传（4K）,THE BRIDE WITH WHITE HAIR (4K),7月30日,星期四,12:00,13:29,89min,SFC上海影城,CINITY厅,于仁泰,中国香港,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,9698,现代启示录（4K）,APOCALYPSE NOW: FINAL CUT (4K),8月1日,星期六,21:00,00:02,182min,SFC上海影城,CINITY厅,弗朗西斯·福特·科波拉,美国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,13289,夜半歌声(4K),THE PHANTOM LOVER (4K),7月31日,星期五,18:30,20:10,100min,上海市沪北电影院,1号厅,于仁泰,中国香港,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,13289,夜半歌声(4K),THE PHANTOM LOVER (4K),7月25日,星期六,12:00,13:40,100min,上海美琪大戏院,观众厅,于仁泰,中国香港,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,10322,猎鹿人（4K）,THE DEER HUNTER (4K),7月27日,星期一,14:50,17:54,184min,上海美琪大戏院,观众厅,迈克尔·西米诺,美国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,13288,白发魔女传（4K）,THE BRIDE WITH WHITE HAIR (4K),8月1日,星期六,12:00,13:29,89min,上海美琪大戏院,观众厅,于仁泰,中国香港,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,13288,白发魔女传（4K）,THE BRIDE WITH WHITE HAIR (4K),7月26日,星期日,12:00,13:29,89min,上海大光明电影院,1号厅,于仁泰,中国香港,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,9698,现代启示录（4K）,APOCALYPSE NOW: FINAL CUT (4K),7月28日,星期二,21:00,00:02,182min,上海大光明电影院,1号厅,弗朗西斯·福特·科波拉,美国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,13289,夜半歌声(4K),THE PHANTOM LOVER (4K),8月1日,星期六,18:30,20:10,100min,上海大光明电影院,1号厅,于仁泰,中国香港,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,10253,刺青（4K）,IREZUMI (4K),8月1日,星期六,21:00,22:26,86min,上海大光明电影院,1号厅,增村保造,日本,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,10322,猎鹿人（4K）,THE DEER HUNTER (4K),8月2日,星期日,14:50,17:54,184min,上海大光明电影院,1号厅,迈克尔·西米诺,美国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,10320,安详之兽 （4K）,ELEGANT BEAST (4K),8月2日,星期日,18:30,20:06,96min,上海大光明电影院,1号厅,川岛雄三,日本,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,12208,遥远的旅程（4K）,DISTANT JOURNEY (4K),7月31日,星期五,18:30,20:13,103min,国泰电影院,2号厅,阿尔佛雷德·雷铎,捷克共和国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,9583,祝福 (4K）,NEW YEAR SACRIFICE (4K),8月2日,星期日,14:50,16:29,99min,国泰电影院,2号厅,桑弧,中国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,10644,黑色丝绸 (4K),BLACK SILK (4K),8月2日,星期日,12:00,13:59,119min,上海科技影城,3号厅,拉塔纳·佩斯顿吉,泰国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,13289,夜半歌声(4K),THE PHANTOM LOVER (4K),7月27日,星期一,18:30,20:10,100min,天山电影院-虹桥艺术中心旗舰店,剧院厅,于仁泰,中国香港,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,9698,现代启示录（4K）,APOCALYPSE NOW: FINAL CUT (4K),7月30日,星期四,21:00,00:02,182min,天山电影院-虹桥艺术中心旗舰店,剧院厅,弗朗西斯·福特·科波拉,美国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,10322,猎鹿人（4K）,THE DEER HUNTER (4K),8月1日,星期六,14:50,17:54,184min,天山电影院-虹桥艺术中心旗舰店,剧院厅,迈克尔·西米诺,美国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,13288,白发魔女传（4K）,THE BRIDE WITH WHITE HAIR (4K),8月2日,星期日,12:00,13:29,89min,天山电影院-虹桥艺术中心旗舰店,剧院厅,于仁泰,中国香港,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,12208,遥远的旅程（4K）,DISTANT JOURNEY (4K),7月26日,星期日,18:30,20:13,103min,CGV影城（白玉兰广场IMAX店）,8号厅,阿尔佛雷德·雷铎,捷克共和国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,10644,黑色丝绸 (4K),BLACK SILK (4K),7月29日,星期三,21:00,22:59,119min,CGV影城（白玉兰广场IMAX店）,8号厅,拉塔纳·佩斯顿吉,泰国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,12208,遥远的旅程（4K）,DISTANT JOURNEY (4K),7月27日,星期一,18:30,20:13,103min,上海百丽宫影城（长宁来福士店）,LUXE厅,阿尔佛雷德·雷铎,捷克共和国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,9583,祝福 (4K）,NEW YEAR SACRIFICE (4K),8月1日,星期六,14:50,16:29,99min,上海百丽宫影城（长宁来福士店）,LUXE厅,桑弧,中国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,10322,猎鹿人（4K）,THE DEER HUNTER (4K),7月25日,星期六,14:50,17:54,184min,曹杨影城,1号厅,迈克尔·西米诺,美国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,13288,白发魔女传（4K）,THE BRIDE WITH WHITE HAIR (4K),7月29日,星期三,18:30,19:59,89min,曹杨影城,1号厅,于仁泰,中国香港,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,9698,现代启示录（4K）,APOCALYPSE NOW: FINAL CUT (4K),7月27日,星期一,21:00,00:02,182min,上海世纪友谊影城,6号厅LUXE巨幕,弗朗西斯·福特·科波拉,美国,N/A,4K,N/A,N/A,普通场,N/A
SIFF经典-4K修复,10644,黑色丝绸 (4K),BLACK SILK (4K),7月26日,星期日,12:00,13:59,119min,橙天嘉禾影城（LuOne凯德晶萃店）,6号STAR MAX厅,拉塔纳·佩斯顿吉,泰国,N/A,4K,N/A,N/A,普通场,N/A
特别策划-人类启示录,13088,不朽的园丁,THE CONSTANT GARDENER,7月29日,星期三,21:00,23:09,129min,SFC上海影城,CINITY厅,费尔南多·梅里尔斯,"英国,德国,美国,中国",N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,11733,大都会,OSAMU TEZUKA'S METOROPORISU,8月1日,星期六,18:30,20:18,108min,SFC上海影城,CINITY厅,林太郎,日本,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,13088,不朽的园丁,THE CONSTANT GARDENER,7月30日,星期四,21:00,23:09,129min,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,费尔南多·梅里尔斯,"英国,德国,美国,中国",N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,12893,僵尸世界大战,WORLD WAR Z,8月2日,星期日,09:00,10:56,116min,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,马克·福斯特,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,12893,僵尸世界大战,WORLD WAR Z,8月1日,星期六,09:00,10:56,116min,上海市沪北电影院,1号厅,马克·福斯特,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,13164,降临,ARRIVAL,7月25日,星期六,09:00,10:57,117min,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,丹尼斯·维伦纽瓦,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,11733,大都会,OSAMU TEZUKA'S METOROPORISU,7月28日,星期二,12:00,13:48,108min,上海美琪大戏院,观众厅,林太郎,日本,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,13164,降临,ARRIVAL,8月1日,星期六,14:50,16:47,117min,嘉定影剧院,3号厅,丹尼斯·维伦纽瓦,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,11733,大都会,OSAMU TEZUKA'S METOROPORISU,7月27日,星期一,18:30,20:18,108min,上海大光明电影院,1号厅,林太郎,日本,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,13088,不朽的园丁,THE CONSTANT GARDENER,7月27日,星期一,21:00,23:09,129min,上海大光明电影院,1号厅,费尔南多·梅里尔斯,"英国,德国,美国,中国",N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,12893,僵尸世界大战,WORLD WAR Z,7月29日,星期三,09:00,10:56,116min,上海大光明电影院,1号厅,马克·福斯特,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,13164,降临,ARRIVAL,8月2日,星期日,14:50,16:47,117min,SFC上影百联影城（大上海店）,1号厅,丹尼斯·维伦纽瓦,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,11733,大都会,OSAMU TEZUKA'S METOROPORISU,8月2日,星期日,12:00,13:48,108min,天山电影院-虹桥艺术中心旗舰店,4号厅,林太郎,日本,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,11733,大都会,OSAMU TEZUKA'S METOROPORISU,7月25日,星期六,18:30,20:18,108min,上海和平影都,ATMOS厅,林太郎,日本,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,13088,不朽的园丁,THE CONSTANT GARDENER,8月2日,星期日,21:00,23:09,129min,上海和平影都,ATMOS厅,费尔南多·梅里尔斯,"英国,德国,美国,中国",N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,12893,僵尸世界大战,WORLD WAR Z,7月31日,星期五,12:00,13:56,116min,SFC上影影城（新衡山店）,1号厅,马克·福斯特,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,13088,不朽的园丁,THE CONSTANT GARDENER,8月1日,星期六,21:00,23:09,129min,SFC上影影城（新衡山店）,1号厅,费尔南多·梅里尔斯,"英国,德国,美国,中国",N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,12893,僵尸世界大战,WORLD WAR Z,7月30日,星期四,14:50,16:46,116min,SFC上影百联影城（八佰伴IMAX店）,2号厅,马克·福斯特,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,13164,降临,ARRIVAL,8月1日,星期六,12:00,13:57,117min,上海百丽宫影城（ifc商场店）,1号厅,丹尼斯·维伦纽瓦,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-人类启示录,13164,降临,ARRIVAL,7月26日,星期日,14:50,16:47,117min,Fancl艺术中心-艺海剧院,大剧场,丹尼斯·维伦纽瓦,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-松竹映画100周年 ,13316,切腹,HARAKIRI,7月31日,星期五,09:00,11:12,132min,SFC上海影城,CINITY厅,小林正树,日本,N/A,N/A,N/A,黑白,普通场,N/A
特别策划-松竹映画100周年 ,13274,楢山节考,THE BALLAD OF NARAYAMA,8月2日,星期日,18:30,20:08,98min,SFC上海影城,CINITY厅,木下惠介,日本,N/A,N/A,N/A,彩色,普通场,N/A
特别策划-松竹映画100周年 ,13273,独生子,THE ONLY SON,7月31日,星期五,14:50,16:12,82min,SFC上海影城,2号厅,小津安二郎,日本,N/A,N/A,N/A,黑白,普通场,N/A
特别策划-松竹映画100周年 ,13271,砂之器,THE CASTLE OF SAND,7月27日,星期一,21:00,23:23,143min,上海美琪大戏院,观众厅,野村芳太郎,日本,N/A,N/A,N/A,彩色,普通场,N/A
特别策划-松竹映画100周年 ,13274,楢山节考,THE BALLAD OF NARAYAMA,7月28日,星期二,14:50,16:28,98min,上海美琪大戏院,观众厅,木下惠介,日本,N/A,N/A,N/A,彩色,普通场,N/A
特别策划-松竹映画100周年 ,10334,丑闻,SCANDAL,7月30日,星期四,18:30,20:14,104min,SFC上影百联影城（大上海店）,1号厅,黑泽明,日本,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-松竹映画100周年 ,13316,切腹,HARAKIRI,7月27日,星期一,09:00,11:12,132min,天山电影院-虹桥艺术中心旗舰店,剧院厅,小林正树,日本,N/A,N/A,N/A,黑白,普通场,N/A
特别策划-松竹映画100周年 ,13273,独生子,THE ONLY SON,7月28日,星期二,18:30,19:52,82min,天山电影院-虹桥艺术中心旗舰店,剧院厅,小津安二郎,日本,N/A,N/A,N/A,黑白,普通场,N/A
特别策划-松竹映画100周年 ,10334,丑闻,SCANDAL,7月26日,星期日,14:50,16:34,104min,天山电影院-虹桥艺术中心旗舰店,4号厅,黑泽明,日本,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-松竹映画100周年 ,13271,砂之器,THE CASTLE OF SAND,7月30日,星期四,21:00,23:23,143min,SFC上影影城（新衡山店）,1号厅,野村芳太郎,日本,N/A,N/A,N/A,彩色,普通场,N/A
特别策划-TRISTAR回顾展,10720,佐罗的面具（4K）,THE MASK OF ZORRO (4K),7月29日,星期三,09:00,11:18,138min,SFC上海影城,CINITY厅,马丁·坎贝尔,美国,N/A,4K,N/A,N/A,普通场,N/A
特别策划-TRISTAR回顾展,10715,西雅图夜未眠,SLEEPLESS IN SEATTLE,7月29日,星期三,12:00,13:45,105min,SFC上海影城,CINITY厅,诺拉·艾芙隆,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-TRISTAR回顾展,10720,佐罗的面具（4K）,THE MASK OF ZORRO (4K),7月28日,星期二,14:50,17:08,138min,上海市沪北电影院,1号厅,马丁·坎贝尔,美国,N/A,4K,N/A,N/A,普通场,N/A
特别策划-TRISTAR回顾展,10718,甜心先生（4K）,JERRY MAGUIRE (4K),7月28日,星期二,21:00,23:19,139min,上海市沪北电影院,1号厅,卡梅伦·克罗,美国,N/A,4K,N/A,N/A,普通场,N/A
特别策划-TRISTAR回顾展,10713,光荣战役,GLORY,8月2日,星期日,09:00,11:02,122min,上海市沪北电影院,1号厅,爱德华·兹威克,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-TRISTAR回顾展,10719,尽善尽美,AS GOOD AS IT GETS,8月2日,星期日,14:50,17:09,139min,上海市沪北电影院,1号厅,詹姆斯·L·布鲁克斯,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-TRISTAR回顾展,10714,天涯沦落两心知,THE FISHER KING,7月28日,星期二,21:00,23:18,138min,上海UA梅龙镇广场电影城,2号厅,特瑞·吉列姆,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-TRISTAR回顾展,10716,燃情岁月,LEGENDS OF THE FALL,7月30日,星期四,21:00,23:13,133min,SFC上海影城,2号厅,爱德华·兹威克,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-TRISTAR回顾展,10713,光荣战役,GLORY,7月29日,星期三,12:00,14:02,122min,上海美琪大戏院,观众厅,爱德华·兹威克,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-TRISTAR回顾展,10714,天涯沦落两心知,THE FISHER KING,7月31日,星期五,21:00,23:18,138min,上海美琪大戏院,观众厅,特瑞·吉列姆,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-TRISTAR回顾展,10716,燃情岁月,LEGENDS OF THE FALL,7月26日,星期日,21:00,23:13,133min,上海大光明电影院,1号厅,爱德华·兹威克,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-TRISTAR回顾展,10713,光荣战役,GLORY,7月30日,星期四,09:00,11:02,122min,上海大光明电影院,1号厅,爱德华·兹威克,美国,N/A,N/A,N/A,N/A,普通场,N/A
特别策划-TRISTAR回顾展,10715,西雅图夜未眠,SLEEPLESS IN SEATTLE,8月1日,星期六,09:00,10:45,105min,上海大光明电影院,1号厅,诺拉·艾芙隆,美国,N/A,N/A,N/A,N/A,普通场,N/A
