group,id,name_cn,name_en,date,weekday,stime,etime,length,cinema,hallsName,director,country,resolution,color,show_type,remarks
多元视角,15183,太太请小心轻放 剧场版,"CAUTION, HAZARDOUS WIFE: THE MOVIE",6月12日,星期六,13:00,,120分钟,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,佐藤东弥,日本,N/A,N/A,普通场,N/A
多元视角,13863,牡丹还魂—白先勇与昆曲复兴,PEONY PAVILION IN RENAISSANCE,6月12日,星期六,13:00,,92分钟,黄浦剧场,中剧场,邓勇星,中国台湾,N/A,彩色,普通场,N/A
多元视角,13866,万能圣光,DESTELLO BRAVÍO,6月12日,星期六,20:50,,99分钟,黄浦剧场,中剧场,艾因霍亚·罗德里格斯,西班牙,N/A,彩色,普通场,N/A
多元视角,13865,灰白的肖像,PORTRAIT OF WHITE WOMAN WITH GREY HAIR AND WRINKLES,6月12日,星期六,18:30,,82分钟,黄浦剧场,中剧场,伊万·鲁伊斯·弗洛雷斯,西班牙,N/A,N/A,普通场,N/A
多元视角,14950,阿基拉的逃亡,AKILLA'S ESCAPE,6月13日,星期日,15:30,,90分钟,AMG海上明珠国际影城（莘庄店）,4号厅,查尔斯·沃费瑟,加拿大,N/A,彩色,普通场,N/A
多元视角,14952,阴霾之下,SHADOW,6月13日,星期日,20:50,,116分钟,AMG海上明珠国际影城（莘庄店）,4号厅,布鲁诺·加斯康,葡萄牙,N/A,彩色,普通场,N/A
多元视角,14951,夜间医生,THE NIGHT DOCTOR,6月13日,星期日,18:30,,81分钟,AMG海上明珠国际影城（莘庄店）,4号厅,艾利·瓦吉曼,法国,N/A,彩色,普通场,N/A
多元视角,14410,金缮,KINTSUGI,6月13日,星期日,15:30,,94分钟,CGV影城（白玉兰广场IMAX店）,8号厅,劳伦斯·法哈多,菲律宾,N/A,彩色,普通场,N/A
多元视角,13092,浅田家！,THE ASADAS,6月13日,星期日,20:50,,128分钟,FANCL艺术中心（艺海剧院）,大剧场,中野量太,日本,N/A,彩色,普通场,N/A
多元视角,13750,滑走路,RUNWAY,6月13日,星期日,15:30,,120分钟,SFC上影影城（新衡山店）,1号厅,大庭功睦,日本,N/A,彩色,普通场,N/A
多元视角,13749,蓝色,BLUE,6月13日,星期日,13:00,,107分钟,SFC上影影城（新衡山店）,1号厅,吉田惠辅,日本,N/A,彩色,普通场,N/A
多元视角,14772,恩娜在战场,ERNA AT WAR,6月13日,星期日,20:50,,107分钟,SFC上影影城（美罗城店）,4号厅,亨里克·鲁本·甘茨,"丹麦,爱沙尼亚,比利时",N/A,彩色,普通场,N/A
多元视角,14712,宿舍,THE DORM,6月13日,星期日,20:50,,123分钟,SFC上影百联影城（八佰伴IMAX店）,2号厅,罗曼·瓦西亚诺夫,俄罗斯,N/A,N/A,普通场,N/A
多元视角,13392,谢幕,THE END,6月13日,星期日,20:50,,106分钟,SFC上影百联影城（大上海店）,1号厅,弗拉基米尔·考特,俄罗斯,N/A,彩色+黑白,普通场,N/A
多元视角,12491,机动战士高达 闪光的哈萨维,MOBILE SUIT GUNDAM HATHAWAY,6月13日,星期日,18:30,,95分钟,SFC上海影城,CINITY厅,村濑修功,日本,N/A,彩色,普通场,N/A
多元视角,12612,樹海村,SUICIDE FOREST VILLAGE,6月13日,星期日,20:50,,117分钟,SFC上海影城,2号厅,清水崇,日本,N/A,彩色,普通场,N/A
多元视角,12492,沉默的羔羊 (4K),THE SILENCE OF THE LAMBS (4K),6月13日,星期日,20:50,,119分钟,SFC上海影城,CINITY厅,乔纳森·戴米,美国,4K,N/A,普通场,N/A
多元视角,15404,流浪的阿普,THE WANDERLUST OF APU,6月13日,星期日,23:30,,136分钟,UME影城（上海新天地店）,ONYX 4K LED巨幕厅,苏巴拉吉·米特拉,印度,N/A,黑白,普通场,N/A
多元视角,15131,罗西里尼,THE ROSSELLINIS,6月13日,星期日,18:30,,99分钟,上海UA梅龙镇广场电影城,2号厅,亚历桑德罗·罗西里尼,意大利,N/A,N/A,普通场,N/A
多元视角,15072,恋恋同路人,OUT OF THIS WORLD,6月13日,星期日,20:50,,94分钟,上海UA梅龙镇广场电影城,3号厅,马克·福查德,法国,N/A,N/A,普通场,N/A
多元视角,15071,天降灵光,A BUMPY STORY,6月13日,星期日,18:30,,85分钟,上海UA梅龙镇广场电影城,3号厅,卡马尔·塔布里兹,伊朗,N/A,彩色,普通场,N/A
多元视角,14531,费里尼的世界 (4K),FELLINOPOLIS (4K),6月13日,星期日,18:30,,83分钟,上海世纪友谊影城,6号厅LUXE巨幕,西尔维娅·朱列蒂,意大利,4K,彩色+黑白,普通场,N/A
多元视角,14532,林中绮谭,TRAGIC JUNGLE,6月13日,星期日,20:50,,97分钟,上海世纪友谊影城,6号厅LUXE巨幕,尤勒妮·奥莱索拉,"墨西哥,法国,哥伦比亚",N/A,彩色,普通场,N/A
多元视角,13930,东京贵族女子,ARISTOCRATS,6月13日,星期日,15:30,,125分钟,上海和平影都,ATMOS厅,岨手由贵子,日本,N/A,彩色,普通场,N/A
多元视角,12788,机动战士 Z 高达 星之继承者,MOBILE SUIT Z GUNDAM  A NEW TRANSLATION HEIRS TO THE STARS,6月13日,星期日,10:45,,94分钟,上海大光明电影院,1号厅,富野由悠季,日本,N/A,彩色,普通场,N/A
多元视角,12789,机动战士 Z 高达II 恋人们,MOBILE SUIT Z GUNDAM  A NEW TRANSLATION II LOVERS,6月13日,星期日,13:00,,97分钟,上海大光明电影院,1号厅,富野由悠季,日本,N/A,彩色,普通场,N/A
多元视角,12790,机动战士 Z 高达III 星尘的鼓动是爱,MOBILE SUIT Z GUNDAM  A NEW TRANSLATION III LOVE IS THE PULSE OF THE STARS,6月13日,星期日,15:30,,99分钟,上海大光明电影院,1号厅,富野由悠季,日本,N/A,彩色,普通场,N/A
多元视角,13691,完美敌人,A PERFECT ENEMY,6月13日,星期日,18:30,,90分钟,上海市沪北电影院,1号厅,凯克·麦罗,"西班牙,法国,德国",N/A,彩色,普通场,N/A
多元视角,14651,指尖的小星星！,TWINKLE DAMMIT!,6月13日,星期日,18:30,,69分钟,上海百丽宫影城（长宁来福士店）,LUXE厅,许创,美国,N/A,彩色,见面场,N/A
多元视角,14289,夏日诗,SUMMERTIME,6月13日,星期日,13:00,,91分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,卡洛斯·洛佩斯·埃斯特拉达,美国,N/A,彩色,普通场,N/A
多元视角,14290,据我所知 (4K),AS FAR AS I KNOW (4K),6月13日,星期日,15:30,,124分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,纳多·洛林兹 / 巴林·纳吉,"匈牙利,罗马尼亚",4K,彩色,普通场,N/A
多元视角,15011,玛莎,MASHA,6月13日,星期日,18:30,,87分钟,上海科技影城,3号厅,安娜塔西亚·帕尔奇科娃,俄罗斯,N/A,彩色,普通场,N/A
多元视角,15012,一切向好,WE'LL BE FINE,6月13日,星期日,20:50,,93分钟,上海科技影城,3号厅,西尔维斯特·亚基莫,波兰,N/A,彩色,普通场,N/A
多元视角,14829,华丽的印第安人 ,GALLANT INDIES,6月13日,星期日,13:00,,109分钟,兰馨·悦立方杜比影城,4号厅,菲利普·贝齐亚,法国,N/A,N/A,普通场,N/A
多元视角,14831,请来我梦里,DREAMOVER,6月13日,星期日,18:30,,99分钟,兰馨·悦立方杜比影城,4号厅,罗曼·奥尔霍夫卡,俄罗斯,N/A,彩色,普通场,N/A
多元视角,14171,海边的男孩,SEA BOYS,6月13日,星期日,18:30,,96分钟,博悦汇影城外滩金融中心IMAX店,IMAX厅,阿富辛·哈希米,伊朗,N/A,彩色,普通场,N/A
多元视角,13570,维姆 · 文德斯：亡命之徒,"WIM WENDERS, DESPERADO",6月13日,星期日,15:30,,120分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,"艾瑞克·弗里德勒, 安德烈亚斯·弗雷格",德国,N/A,彩色,普通场,N/A
多元视角,15309,浪客剑心,RUROUNI KENSHIN,6月13日,星期日,09:00,,135分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,大友启史,日本,N/A,N/A,普通场,N/A
多元视角,15341,浪客剑心：京都大火篇,RUROUNI KENSHIN: KYOTO INFERNO,6月13日,星期日,12:00,,139分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,大友启史,日本,N/A,N/A,普通场,N/A
多元视角,13210,浪客剑心：传说的完结篇,RUROUNI KENSHIN: THE LEGEND ENDS,6月13日,星期日,15:30,,135分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,大友启史,日本,N/A,N/A,普通场,N/A
多元视角,13811,无名世界的终结,THE MASTER PLAN,6月13日,星期日,18:30,,101分钟,曹杨影城,1号厅,佐藤祐市,日本,N/A,彩色,普通场,N/A
多元视角,14591,修复计划,THE RESTORATION,6月13日,星期日,18:30,,93分钟,橙天嘉禾影城（上海世纪汇CINITY店）,2号CINITY厅,阿隆索·尤萨,秘鲁,N/A,彩色,普通场,N/A
多元视角,15190,迷影幸存者,LAST WORDS,6月13日,星期日,15:30,,126分钟,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,乔纳森·诺西特,"法国,意大利",N/A,N/A,普通场,N/A
多元视角,15192,我想藏起来,HIDDEN AWAY,6月13日,星期日,20:50,,120分钟,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,乔治奥·迪里蒂,意大利,N/A,彩色,普通场,N/A
多元视角,15191,利波里奥, LIBORIO,6月13日,星期日,18:30,,99分钟,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,尼诺·马丁内斯·索萨,"多米尼加共和国,波多黎各,卡塔尔",N/A,N/A,普通场,N/A
多元视角,14049,辣俏护卫队,DEADLY CUTS,6月13日,星期日,13:00,,91分钟,红星电影世界上海汶水路超级店,中国巨幕厅,瑞秋·卡蕾,爱尔兰,N/A,彩色,普通场,N/A
多元视角,14052,疯狂的生活,MADLY IN LIFE,6月13日,星期日,20:50,,87分钟,红星电影世界上海汶水路超级店,中国巨幕厅,拉斐尔·巴尔波尼 / 安·西罗,比利时,N/A,彩色,普通场,N/A
多元视角,13872,椿之庭,A GARDEN OF CAMELLIAS,6月13日,星期日,20:50,,129分钟,黄浦剧场,中剧场,上田义彦,日本,N/A,N/A,普通场,N/A
多元视角,13870,英勇赞曲,PRAISE THE BRAVE,6月13日,星期日,15:30,,149分钟,黄浦剧场,中剧场,苏达·孔加拉,印度,N/A,彩色,普通场,N/A
多元视角,14955,请来我梦里,DREAMOVER,6月14日,星期一,13:00,,99分钟,AMG海上明珠国际影城（莘庄店）,4号厅,罗曼·奥尔霍夫卡,俄罗斯,N/A,彩色,普通场,N/A
多元视角,14956,流浪的阿普,THE WANDERLUST OF APU,6月14日,星期一,15:30,,136分钟,AMG海上明珠国际影城（莘庄店）,4号厅,苏巴拉吉·米特拉,印度,N/A,黑白,普通场,N/A
多元视角,14417,华丽的印第安人 ,GALLANT INDIES,6月14日,星期一,18:30,,109分钟,CGV影城（白玉兰广场IMAX店）,8号厅,菲利普·贝齐亚,法国,N/A,N/A,普通场,N/A
多元视角,14415,星期天的多明戈,DOMINGO,6月14日,星期一,13:00,,95分钟,CGV影城（白玉兰广场IMAX店）,8号厅,劳尔·洛佩斯·埃切维里亚,墨西哥,N/A,彩色,普通场,N/A
多元视角,14418,只是孩子,JUST KIDS,6月14日,星期一,20:50,,104分钟,CGV影城（白玉兰广场IMAX店）,8号厅,克里斯托夫·布兰克,"法国,瑞士",N/A,N/A,普通场,N/A
多元视角,13096,机动战士高达 逆袭的夏亚,MOBILE SUIT GUNDAM CHAR'S COUNTERATTACK,6月14日,星期一,15:30,,120分钟,FANCL艺术中心（艺海剧院）,大剧场,富野由悠季,日本,N/A,彩色,普通场,N/A
多元视角,15373,天外者,GODAI - THE WUNDERKIND,6月14日,星期一,09:00,,110分钟,SFC上影影城（新衡山店）,1号厅,田中光敏,日本,N/A,彩色,普通场,N/A
多元视角,14778,深井,THE PIT,6月14日,星期一,20:50,,108分钟,SFC上影影城（美罗城店）,4号厅,戴斯·佩斯,"拉脱维亚,芬兰",N/A,彩色,普通场,N/A
多元视角,14715,色美味辛,THE GREAT INDIAN KITCHEN,6月14日,星期一,13:00,,101分钟,SFC上影百联影城（八佰伴IMAX店）,2号厅,吉奥·贝比,印度,N/A,彩色,普通场,N/A
多元视角,12677,指尖的小星星！,TWINKLE DAMMIT!,6月14日,星期一,18:30,,69分钟,SFC上海影城,3号厅,许创,美国,N/A,彩色,普通场,N/A
多元视角,12617,罗西里尼,THE ROSSELLINIS,6月14日,星期一,18:30,,99分钟,SFC上海影城,2号厅,亚历桑德罗·罗西里尼,意大利,N/A,N/A,普通场,N/A
多元视角,12616,东京贵族女子,ARISTOCRATS,6月14日,星期一,15:30,,125分钟,SFC上海影城,2号厅,岨手由贵子,日本,N/A,彩色,普通场,N/A
多元视角,15298,剧场版信号 长期未解决事件搜查班,SIGNAL THE MOVIE COLD CASE INVESTIGATION UNIT,6月14日,星期一,09:00,,122分钟,SFC上海影城,2号厅,桥本一,日本,N/A,彩色,普通场,N/A
多元视角,15138,迷影幸存者,LAST WORDS,6月14日,星期一,20:50,,126分钟,上海UA梅龙镇广场电影城,2号厅,乔纳森·诺西特,"法国,意大利",N/A,N/A,普通场,N/A
多元视角,15137,无名世界的终结,THE MASTER PLAN,6月14日,星期一,18:30,,101分钟,上海UA梅龙镇广场电影城,2号厅,佐藤祐市,日本,N/A,彩色,普通场,N/A
多元视角,15135,未知幸运,FORTUNA – THE GIRL AND THE GIANTS,6月14日,星期一,13:00,,109分钟,上海UA梅龙镇广场电影城,2号厅,尼古兰吉洛·杰洛米尼,意大利,N/A,N/A,普通场,N/A
多元视角,15078,疯狂的生活,MADLY IN LIFE,6月14日,星期一,20:50,,87分钟,上海UA梅龙镇广场电影城,3号厅,拉斐尔·巴尔波尼 / 安·西罗,比利时,N/A,彩色,普通场,N/A
多元视角,15077,灰白的肖像,PORTRAIT OF WHITE WOMAN WITH GREY HAIR AND WRINKLES,6月14日,星期一,18:30,,82分钟,上海UA梅龙镇广场电影城,3号厅,伊万·鲁伊斯·弗洛雷斯,西班牙,N/A,N/A,普通场,N/A
多元视角,14536,秘密与谎言,ZOKKI ,6月14日,星期一,15:30,,113分钟,上海世纪友谊影城,6号厅LUXE巨幕,"竹中直人, 山田孝之, 斋藤工",日本,N/A,彩色,普通场,N/A
多元视角,13935,蓝色,BLUE,6月14日,星期一,13:00,,107分钟,上海和平影都,ATMOS厅,吉田惠辅,日本,N/A,彩色,普通场,N/A
多元视角,15335,浪客剑心,RUROUNI KENSHIN,6月14日,星期一,09:00,,135分钟,上海大光明电影院,1号厅,大友启史,日本,N/A,N/A,普通场,N/A
多元视角,15344,浪客剑心：京都大火篇,RUROUNI KENSHIN: KYOTO INFERNO,6月14日,星期一,12:00,,139分钟,上海大光明电影院,1号厅,大友启史,日本,N/A,N/A,普通场,N/A
多元视角,12796,浪客剑心：传说的完结篇,RUROUNI KENSHIN: THE LEGEND ENDS,6月14日,星期一,15:30,,135分钟,上海大光明电影院,1号厅,大友启史,日本,N/A,N/A,普通场,N/A
多元视角,15403,椿之庭,A GARDEN OF CAMELLIAS,6月14日,星期一,09:00,,129分钟,上海市沪北电影院,1号厅,上田义彦,日本,N/A,N/A,普通场,N/A
多元视角,14118,故地之灵,ICH-CHI,6月14日,星期一,20:50,,88分钟,上海百丽宫影城（环贸iapm店）,6号厅,科斯塔斯·马森,俄罗斯,N/A,彩色,普通场,N/A
多元视角,14117,布里克斯顿轶事,A BRIXTON TALE,6月14日,星期一,18:30,,77分钟,上海百丽宫影城（环贸iapm店）,6号厅,"达拉格·凯里, 贝特朗·德斯罗彻",英国,N/A,彩色,普通场,N/A
多元视角,14298,暗夜芳心 (4K),BLOODSHOT HEART (4K),6月14日,星期一,20:50,,90分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,帕里什·马尔菲塔诺,澳大利亚,4K,彩色,普通场,N/A
多元视角,13997,幻灭,THE DREAM IS GONE,6月14日,星期一,18:30,,91分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,玛丽亚·巴托娃,俄罗斯,N/A,彩色,普通场,N/A
多元视角,15018,星影,SHADOW OF THE STAR,6月14日,星期一,20:50,,92分钟,上海科技影城,3号厅,德米特里·古巴列夫,俄罗斯,N/A,彩色,普通场,N/A
多元视角,15017,小淘气,RASCAL,6月14日,星期一,18:30,,96分钟,上海科技影城,3号厅,彼得·杜罗恩齐斯,法国,N/A,N/A,普通场,N/A
多元视角,12914,机动战士 Z 高达 星之继承者,MOBILE SUIT Z GUNDAM  A NEW TRANSLATION HEIRS TO THE STARS,6月14日,星期一,10:45,,94分钟,上海美琪大戏院,观众厅,富野由悠季,日本,N/A,彩色,普通场,N/A
多元视角,12915,机动战士 Z 高达II 恋人们,MOBILE SUIT Z GUNDAM  A NEW TRANSLATION II LOVERS,6月14日,星期一,13:00,,97分钟,上海美琪大戏院,观众厅,富野由悠季,日本,N/A,彩色,普通场,N/A
多元视角,12916,机动战士 Z 高达III 星尘的鼓动是爱,MOBILE SUIT Z GUNDAM  A NEW TRANSLATION III LOVE IS THE PULSE OF THE STARS,6月14日,星期一,15:30,,99分钟,上海美琪大戏院,观众厅,富野由悠季,日本,N/A,彩色,普通场,N/A
多元视角,14836,困在系统中的人,TWO TYPES OF PEOPLE,6月14日,星期一,15:30,,102分钟,兰馨·悦立方杜比影城,4号厅,通奇·沙欣,土耳其,N/A,彩色,普通场,N/A
多元视角,14178,裂爱关系,LOVE,6月14日,星期一,20:50,,92分钟,博悦汇影城外滩金融中心IMAX店,IMAX厅,哈立德·拉赫曼,印度,N/A,彩色,普通场,N/A
多元视角,13336,初恋,FIRST LOVE,6月14日,星期一,15:30,,120分钟,嘉定影剧院,3号厅,堤幸彦,日本,N/A,彩色,普通场,N/A
多元视角,13337,快乐至上,LAUGHING MATTERS,6月14日,星期一,18:30,,88分钟,嘉定影剧院,3号厅,丽塔·阿尔托,芬兰,N/A,彩色,普通场,N/A
多元视角,13575,摇滚庄园,ROCKFIELD: THE STUDIO ON THE FARM,6月14日,星期一,13:00,,92分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,汉娜·贝丽曼,英国,N/A,彩色,普通场,N/A
多元视角,15310,机动战士高达 I,MOBILE SUIT GUNDAM I,6月14日,星期一,09:00,,140分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,富野喜幸（现：富野由悠季）,日本,N/A,彩色,普通场,N/A
多元视角,15277,机动战士高达 II 哀・战士篇,MOBILE SUIT GUNDAM II SOLDIERS OF SORROW,6月14日,星期一,12:00,,134分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,富野喜幸（现：富野由悠季）,日本,N/A,彩色,普通场,N/A
多元视角,15278,机动战士高达 III 相逢在宇宙篇,MOBILE SUIT GUNDAM III ENCOUNTERS IN SPACE,6月14日,星期一,15:00,,140分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,富野喜幸（现：富野由悠季）,日本,N/A,彩色,普通场,N/A
多元视角,13577,金缮,KINTSUGI,6月14日,星期一,18:30,,94分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,劳伦斯·法哈多,菲律宾,N/A,彩色,普通场,N/A
多元视角,15329,狂赌之渊 电影版 2,KAKEGURUI 2: ULTIMATE RUSSIAN ROULETTE,6月14日,星期一,09:00,,119分钟,曹杨影城,1号厅,英勉,日本,N/A,N/A,普通场,N/A
多元视角,14898,阿基拉的逃亡,AKILLA'S ESCAPE,6月14日,星期一,20:50,,90分钟,朵云轩杜比全景声影城,1号厅,查尔斯·沃费瑟,加拿大,N/A,彩色,普通场,N/A
多元视角,14897,魔山,MAGIC MOUNTAINS,6月14日,星期一,18:30,,85分钟,朵云轩杜比全景声影城,1号厅,乌祖拉·安东尼娅克,荷兰,N/A,彩色,普通场,N/A
多元视角,14595,夏日诗,SUMMERTIME,6月14日,星期一,13:00,,91分钟,橙天嘉禾影城（上海世纪汇CINITY店）,2号CINITY厅,卡洛斯·洛佩斯·埃斯特拉达,美国,N/A,彩色,普通场,N/A
多元视角,14597,布拉多,BULADO,6月14日,星期一,18:30,,88分钟,橙天嘉禾影城（上海世纪汇CINITY店）,2号CINITY厅,艾希·詹加,荷兰,N/A,彩色,普通场,N/A
多元视角,14596,土豆的神话 (4K),THE POTATO VENTURE (4K),6月14日,星期一,15:30,,109分钟,橙天嘉禾影城（上海世纪汇CINITY店）,2号CINITY厅,乔纳·特纳,芬兰,4K,彩色,普通场,N/A
多元视角,15196,蓝色回响,BETWEEN US,6月14日,星期一,15:30,,118分钟,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,奥秋泰男,日本,N/A,彩色,普通场,N/A
多元视角,13878,女孩们,GIRLFRIENDS,6月14日,星期一,20:50,,92分钟,黄浦剧场,中剧场,卡罗尔·罗德里格斯·科拉斯,西班牙,N/A,彩色,普通场,N/A
多元视角,14964,正经乐队的糊涂战争,THE BLUE DANUBE,6月15日,星期二,20:50,,105分钟,AMG海上明珠国际影城（莘庄店）,4号厅,池田晓,日本,N/A,彩色,普通场,N/A
多元视角,14963,星期天的多明戈,DOMINGO,6月15日,星期二,18:30,,95分钟,AMG海上明珠国际影城（莘庄店）,4号厅,劳尔·洛佩斯·埃切维里亚,墨西哥,N/A,彩色,普通场,N/A
多元视角,14424,深井,THE PIT,6月15日,星期二,20:50,,108分钟,CGV影城（白玉兰广场IMAX店）,8号厅,戴斯·佩斯,"拉脱维亚,芬兰",N/A,彩色,普通场,N/A
多元视角,13102,维姆 · 文德斯：亡命之徒,"WIM WENDERS, DESPERADO",6月15日,星期二,15:30,,120分钟,FANCL艺术中心（艺海剧院）,大剧场,"艾瑞克·弗里德勒, 安德烈亚斯·弗雷格",德国,N/A,彩色,普通场,N/A
多元视角,13101,蓝色,BLUE,6月15日,星期二,13:00,,107分钟,FANCL艺术中心（艺海剧院）,大剧场,吉田惠辅,日本,N/A,彩色,普通场,N/A
多元视角,13760,机动战士高达 闪光的哈萨维,MOBILE SUIT GUNDAM HATHAWAY,6月15日,星期二,10:45,,95分钟,SFC上影影城（新衡山店）,1号厅,村濑修功,日本,N/A,彩色,普通场,N/A
多元视角,13761,蓝色回响,BETWEEN US,6月15日,星期二,13:00,,118分钟,SFC上影影城（新衡山店）,1号厅,奥秋泰男,日本,N/A,彩色,普通场,N/A
多元视角,12620,进入乌菲兹,INSIDE THE UFFIZI,6月15日,星期二,10:45,,97分钟,SFC上海影城,2号厅,"科琳娜·贝尔茨, 恩里克·桑切斯·兰施",德国,N/A,彩色,普通场,N/A
多元视角,15291,浪客剑心,RUROUNI KENSHIN,6月15日,星期二,09:00,,135分钟,SFC上海影城,CINITY厅,大友启史,日本,N/A,N/A,普通场,N/A
多元视角,15259,浪客剑心：京都大火篇,RUROUNI KENSHIN: KYOTO INFERNO,6月15日,星期二,12:00,,139分钟,SFC上海影城,CINITY厅,大友启史,日本,N/A,N/A,普通场,N/A
多元视角,12502,浪客剑心：传说的完结篇,RUROUNI KENSHIN: THE LEGEND ENDS,6月15日,星期二,15:30,,135分钟,SFC上海影城,CINITY厅,大友启史,日本,N/A,N/A,普通场,N/A
多元视角,12622,美味奇缘,DELICIEUX,6月15日,星期二,15:30,,112分钟,SFC上海影城,2号厅,艾瑞克·贝斯纳,法国,N/A,N/A,普通场,N/A
多元视角,14362,马可效应,THE MARCO EFFECT,6月15日,星期二,15:30,,126分钟,UME影城（上海新天地店）,ONYX 4K LED巨幕厅,马丁·赞里维特,丹麦,N/A,N/A,普通场,N/A
多元视角,15144,地峡,ISTHMUS,6月15日,星期二,20:50,,78分钟,上海UA梅龙镇广场电影城,2号厅,阿卜杜勒扎·可汗尼,加拿大,N/A,彩色,普通场,N/A
多元视角,13943,阿基拉的逃亡,AKILLA'S ESCAPE,6月15日,星期二,18:30,,90分钟,上海和平影都,ATMOS厅,查尔斯·沃费瑟,加拿大,N/A,彩色,普通场,N/A
多元视角,15323,机动战士高达 I,MOBILE SUIT GUNDAM I,6月15日,星期二,09:00,,140分钟,上海市沪北电影院,1号厅,富野喜幸（现：富野由悠季）,日本,N/A,彩色,普通场,N/A
多元视角,15279,机动战士高达 II 哀・战士篇,MOBILE SUIT GUNDAM II SOLDIERS OF SORROW,6月15日,星期二,12:00,,134分钟,上海市沪北电影院,1号厅,富野喜幸（现：富野由悠季）,日本,N/A,彩色,普通场,N/A
多元视角,15280,机动战士高达 III 相逢在宇宙篇,MOBILE SUIT GUNDAM III ENCOUNTERS IN SPACE,6月15日,星期二,15:00,,140分钟,上海市沪北电影院,1号厅,富野喜幸（现：富野由悠季）,日本,N/A,彩色,普通场,N/A
多元视角,13464,恩娜在战场,ERNA AT WAR,6月15日,星期二,20:50,,107分钟,上海百丽宫影城（ifc商场店）,1号厅,亨里克·鲁本·甘茨,"丹麦,爱沙尼亚,比利时",N/A,彩色,普通场,N/A
多元视角,14123,双重风险,RISKS AND SIDE EFFECTS ,6月15日,星期二,18:30,,93分钟,上海百丽宫影城（环贸iapm店）,6号厅,米夏埃尔·克赖斯尔,奥地利,N/A,彩色,普通场,N/A
多元视角,14303,费里尼的世界 (4K),FELLINOPOLIS (4K),6月15日,星期二,18:30,,83分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,西尔维娅·朱列蒂,意大利,4K,彩色+黑白,普通场,N/A
多元视角,14304,故地之灵,ICH-CHI,6月15日,星期二,20:50,,88分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,科斯塔斯·马森,俄罗斯,N/A,彩色,普通场,N/A
多元视角,14843,擦枪走火,RICOCHET ,6月15日,星期二,18:30,,93分钟,兰馨·悦立方杜比影城,4号厅,罗德里戈·菲亚莱加,"墨西哥,西班牙",N/A,彩色,普通场,N/A
多元视角,14844,海边的男孩,SEA BOYS,6月15日,星期二,20:50,,96分钟,兰馨·悦立方杜比影城,4号厅,阿富辛·哈希米,伊朗,N/A,彩色,普通场,N/A
多元视角,14184,万能圣光,DESTELLO BRAVÍO,6月15日,星期二,20:50,,99分钟,博悦汇影城外滩金融中心IMAX店,IMAX厅,艾因霍亚·罗德里格斯,西班牙,N/A,彩色,普通场,N/A
多元视角,13343,小淘气,RASCAL,6月15日,星期二,18:30,,96分钟,嘉定影剧院,3号厅,彼得·杜罗恩齐斯,法国,N/A,N/A,普通场,N/A
多元视角,15353,浪客剑心：最终章之人诛篇,RUROUNI KENSHIN: THE FINAL,6月15日,星期二,09:00,,138分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,大友启史,日本,N/A,N/A,普通场,N/A
多元视角,13824,樹海村,SUICIDE FOREST VILLAGE,6月15日,星期二,20:50,,117分钟,曹杨影城,1号厅,清水崇,日本,N/A,彩色,普通场,N/A
多元视角,13822,秘密与谎言,ZOKKI ,6月15日,星期二,15:30,,113分钟,曹杨影城,1号厅,"竹中直人, 山田孝之, 斋藤工",日本,N/A,彩色,普通场,N/A
多元视角,14903,牡丹还魂—白先勇与昆曲复兴,PEONY PAVILION IN RENAISSANCE,6月15日,星期二,18:30,,92分钟,朵云轩杜比全景声影城,1号厅,邓勇星,中国台湾,N/A,彩色,普通场,N/A
多元视角,14904,色美味辛,THE GREAT INDIAN KITCHEN,6月15日,星期二,20:50,,101分钟,朵云轩杜比全景声影城,1号厅,吉奥·贝比,印度,N/A,彩色,普通场,N/A
多元视角,14484,温柔女人,CLAIRE ANDRIEUX,6月15日,星期二,20:50,,92分钟,橙天嘉禾影城（LuOne凯德晶萃店）,6号STAR MAX厅,奥利维尔·亚罕,法国,N/A,彩色,普通场,N/A
多元视角,14604,家长会 (4K),THE ABCS OF LOVE (4K),6月15日,星期二,20:50,,89分钟,橙天嘉禾影城（上海世纪汇CINITY店）,2号CINITY厅,诺米·萨格雷欧,法国,4K,彩色,普通场,N/A
