group,id,name_cn,name_en,date,weekday,stime,etime,length,cinema,hallsName,director,country,resolution,color,show_type,remarks
“一带一路”电影周,17587,蜂鸟 (4K),THE HUMMINGBIRD (4K),6月11日,星期日,15:30,,126分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,弗兰切斯卡·阿尔基布吉,"意大利,法国",4K,N/A,普通场,N/A
“一带一路”电影周,17489,少年梦醒,MY BROTHERS DREAM AWAKE,6月11日,星期日,20:40,,86分钟,橙天嘉禾影城（上海世纪汇CINITY店）,2号CINITY厅,克劳迪娅·怀基亚米拉,智利,N/A,彩色,普通场,N/A
“一带一路”电影周,17694,没有新郎新娘的婚礼,THE IN-LAWS,6月12日,星期一,20:40,,83分钟,CGV影城（白玉兰广场IMAX店）,8号厅,雅库布·米哈尔丘克,波兰,N/A,N/A,普通场,N/A
“一带一路”电影周,17693,雪与熊,SNOW AND THE BEAR,6月12日,星期一,18:30,,94分钟,CGV影城（白玉兰广场IMAX店）,8号厅,塞尔琴·埃尔贡,"土耳其,德国,塞尔维亚",N/A,彩色,普通场,N/A
“一带一路”电影周,17943,时间定理,TIME THEOREM,6月12日,星期一,18:30,,88分钟,SFC上影影城（丁香路LUXE店）,5号LUXE巨幕厅,安德烈斯·凯泽,墨西哥,N/A,彩色,普通场,N/A
“一带一路”电影周,16261,黑穹之下,EARTH BENEATH A DARK LID,6月12日,星期一,13:00,,89分钟,上海大光明电影院,3号厅,阿米尔·穆拉托维奇,斯洛文尼亚,N/A,彩色,普通场,N/A
“一带一路”电影周,17094,虎之日,DAY OF THE TIGER,6月12日,星期一,20:40,,80分钟,上海百丽宫影城（LUXE长宁来福士店）,激光3号厅,安德烈·特纳塞,"罗马尼亚,法国,希腊",N/A,N/A,普通场,N/A
“一带一路”电影周,17092,蜂鸟 (4K),THE HUMMINGBIRD (4K),6月12日,星期一,15:30,,126分钟,上海百丽宫影城（LUXE长宁来福士店）,激光3号厅,弗兰切斯卡·阿尔基布吉,"意大利,法国",4K,N/A,普通场,N/A
“一带一路”电影周,17392,起跑线,THE START,6月12日,星期一,15:30,,95分钟,上海百丽宫影城（环贸iapm店）,激光6号厅,叶尔纳尔·努尔加利耶夫,哈萨克斯坦,N/A,彩色,普通场,N/A
“一带一路”电影周,17593,尤妮的婚途,YUNI,6月12日,星期一,18:30,,96分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,卡米拉·安迪妮,"印度尼西亚,新加坡,法国,澳大利亚",N/A,彩色,见面场,N/A
“一带一路”电影周,17594,贝鲁特扑克,BEIRUT HOLD'EM,6月12日,星期一,20:40,,98分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,米歇尔·卡姆蒙,黎巴嫩,N/A,N/A,普通场,N/A
“一带一路”电影周,17492,瓦莱丽·亚当斯：金牌之上,DAME VALERIE ADAMS: MORE THAN GOLD,6月12日,星期一,15:30,,90分钟,橙天嘉禾影城（上海世纪汇CINITY店）,2号CINITY厅,布里尔·马奇,新西兰,N/A,彩色,普通场,N/A
“一带一路”电影周,17898,巴格达梅西,BAGHDAD MESSI,6月13日,星期二,18:30,,84分钟,AMG海上明珠影城环球港店,RealD 7号厅,萨希姆•奥马尔•凯利法,"伊拉克,比利时,荷兰",N/A,彩色,普通场,N/A
“一带一路”电影周,17698,与母同行,DRIVING MUM,6月13日,星期二,18:30,,113分钟,CGV影城（白玉兰广场IMAX店）,8号厅,西尔马·奥德松,冰岛,N/A,黑白,普通场,N/A
“一带一路”电影周,17199,虎之日,DAY OF THE TIGER,6月13日,星期二,20:40,,80分钟,SFC上影影城（美罗城店）,4号厅,安德烈·特纳塞,"罗马尼亚,法国,希腊",N/A,N/A,普通场,N/A
“一带一路”电影周,17198,黑穹之下,EARTH BENEATH A DARK LID,6月13日,星期二,18:30,,89分钟,SFC上影影城（美罗城店）,4号厅,阿米尔·穆拉托维奇,斯洛文尼亚,N/A,彩色,普通场,N/A
“一带一路”电影周,17097,尤妮的婚途,YUNI,6月13日,星期二,15:30,,96分钟,上海百丽宫影城（LUXE长宁来福士店）,激光3号厅,卡米拉·安迪妮,"印度尼西亚,新加坡,法国,澳大利亚",N/A,彩色,普通场,N/A
“一带一路”电影周,17397,雪与熊,SNOW AND THE BEAR,6月13日,星期二,15:30,,94分钟,上海百丽宫影城（环贸iapm店）,激光6号厅,塞尔琴·埃尔贡,"土耳其,德国,塞尔维亚",N/A,彩色,普通场,N/A
“一带一路”电影周,17146,六周 (4K),SIX WEEKS (4K),6月13日,星期二,13:00,,96分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,诺伊米·维罗妮卡·萨科尼,匈牙利,4K,彩色,普通场,N/A
“一带一路”电影周,18248,黑色石头,ΒLACK STONE,6月13日,星期二,18:30,,87分钟,嘉定影剧院,三号剧院大厅,斯皮罗斯·雅科维德斯,希腊,N/A,彩色,普通场,N/A
“一带一路”电影周,17904,起跑线,THE START,6月14日,星期三,20:40,,95分钟,AMG海上明珠影城环球港店,RealD 7号厅,叶尔纳尔·努尔加利耶夫,哈萨克斯坦,N/A,彩色,普通场,N/A
“一带一路”电影周,17803,少年梦醒,MY BROTHERS DREAM AWAKE,6月14日,星期三,18:30,,86分钟,CMG融媒影城,4号厅,克劳迪娅·怀基亚米拉,智利,N/A,彩色,普通场,N/A
“一带一路”电影周,18054,魂牵梦屋,THIS HOUSE,6月14日,星期三,20:40,,74分钟,上海百丽宫影城（LUXE协信店）,LUXE激光厅,米里亚姆·查尔斯,加拿大,N/A,N/A,普通场,N/A
“一带一路”电影周,17102,六周 (4K),SIX WEEKS (4K),6月14日,星期三,15:30,,96分钟,上海百丽宫影城（LUXE长宁来福士店）,激光3号厅,诺伊米·维罗妮卡·萨科尼,匈牙利,4K,彩色,普通场,N/A
“一带一路”电影周,17401,安全领域,SAFE PLACE,6月14日,星期三,13:00,,104分钟,上海百丽宫影城（环贸iapm店）,激光6号厅,尤拉伊·勒罗蒂奇,克罗地亚,N/A,彩色,普通场,N/A
“一带一路”电影周,17503,黑穹之下,EARTH BENEATH A DARK LID,6月14日,星期三,18:30,,89分钟,橙天嘉禾影城（上海世纪汇CINITY店）,2号CINITY厅,阿米尔·穆拉托维奇,斯洛文尼亚,N/A,彩色,普通场,N/A
“一带一路”电影周,17959,贝鲁特扑克,BEIRUT HOLD'EM,6月15日,星期四,20:40,,98分钟,SFC上影影城（丁香路LUXE店）,5号LUXE巨幕厅,米歇尔·卡姆蒙,黎巴嫩,N/A,N/A,普通场,N/A
“一带一路”电影周,17209,没有新郎新娘的婚礼,THE IN-LAWS,6月15日,星期四,20:40,,83分钟,SFC上影影城（美罗城店）,4号厅,雅库布·米哈尔丘克,波兰,N/A,N/A,普通场,N/A
“一带一路”电影周,17608,黑穹之下,EARTH BENEATH A DARK LID,6月15日,星期四,18:30,,89分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,阿米尔·穆拉托维奇,斯洛文尼亚,N/A,彩色,普通场,N/A
“一带一路”电影周,17156,安全领域,SAFE PLACE,6月15日,星期四,13:00,,104分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,尤拉伊·勒罗蒂奇,克罗地亚,N/A,彩色,普通场,N/A
“一带一路”电影周,18114,魂牵梦屋,THIS HOUSE,6月16日,星期五,20:40,,74分钟,万达影城（宝山万达广场激光IMAX店）,10号厅,米里亚姆·查尔斯,加拿大,N/A,N/A,普通场,N/A
“一带一路”电影周,17413,瓦莱里娅要结婚了,VALERIA IS GETTING MARRIED,6月16日,星期五,18:30,,77分钟,上海百丽宫影城（环贸iapm店）,激光6号厅,米哈尔·维尼克,以色列,N/A,彩色,普通场,N/A
“一带一路”电影周,17514,蜂鸟 (4K),THE HUMMINGBIRD (4K),6月16日,星期五,20:40,,126分钟,橙天嘉禾影城（上海世纪汇CINITY店）,2号CINITY厅,弗兰切斯卡·阿尔基布吉,"意大利,法国",4K,N/A,普通场,N/A
“一带一路”电影周,18168,瓦莱里娅要结婚了,VALERIA IS GETTING MARRIED,6月17日,星期六,18:30,,77分钟,万达影城（金山万达广场IMAX店）,5号厅,米哈尔·维尼克,以色列,N/A,彩色,普通场,N/A
“一带一路”电影周,16289,雪云,ABSENCE,6月17日,星期六,20:40,,107分钟,上海大光明电影院,3号厅,邬浪,中国,N/A,彩色,普通场,N/A
“一带一路”电影周,17617,且唱且珍惜,THE KLEZMER PROJECT,6月17日,星期六,15:30,,118分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,"莱安德罗·科赫, 帕洛玛·沙奇曼","奥地利,阿根廷",N/A,N/A,普通场,N/A
“一带一路”电影周,17165,没有新郎新娘的婚礼,THE IN-LAWS,6月17日,星期六,10:30,,83分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,雅库布·米哈尔丘克,波兰,N/A,N/A,普通场,N/A
“一带一路”电影周,17469,贝鲁特扑克,BEIRUT HOLD'EM,6月17日,星期六,20:40,,98分钟,上海科技影城,3号厅,米歇尔·卡姆蒙,黎巴嫩,N/A,N/A,普通场,N/A
“一带一路”电影周,16386,黑色石头,ΒLACK STONE,6月17日,星期六,13:00,,87分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,斯皮罗斯·雅科维德斯,希腊,N/A,彩色,普通场,N/A
“一带一路”电影周,18423,少年梦醒,MY BROTHERS DREAM AWAKE,6月18日,星期日,18:30,,86分钟,SFC上影影城（南桥百联店）,5号至爱影厅,克劳迪娅·怀基亚米拉,智利,N/A,彩色,普通场,N/A
“一带一路”电影周,17222,瓦莱丽·亚当斯：金牌之上,DAME VALERIE ADAMS: MORE THAN GOLD,6月18日,星期日,15:30,,90分钟,SFC上影影城（美罗城店）,4号厅,布里尔·马奇,新西兰,N/A,彩色,普通场,N/A
“一带一路”电影周,16692,蜂鸟 (4K),THE HUMMINGBIRD (4K),6月18日,星期日,15:30,,126分钟,上海和平影都,杜比全景声厅,弗兰切斯卡·阿尔基布吉,"意大利,法国",4K,N/A,普通场,N/A
“一带一路”电影周,16593,雪与熊,SNOW AND THE BEAR,6月18日,星期日,18:30,,94分钟,上海市沪北电影院,1号厅,塞尔琴·埃尔贡,"土耳其,德国,塞尔维亚",N/A,彩色,普通场,N/A
“一带一路”电影周,17071,与母同行,DRIVING MUM,6月18日,星期日,13:00,,113分钟,上海百丽宫影城（LUXE长宁来福士店）,LUXE激光巨幕厅,西尔马·奥德松,冰岛,N/A,黑白,普通场,N/A
“一带一路”电影周,17072,且唱且珍惜,THE KLEZMER PROJECT,6月18日,星期日,15:30,,118分钟,上海百丽宫影城（LUXE长宁来福士店）,LUXE激光巨幕厅,"莱安德罗·科赫, 帕洛玛·沙奇曼","奥地利,阿根廷",N/A,N/A,普通场,N/A
“一带一路”电影周,17124,安全领域,SAFE PLACE,6月18日,星期日,20:40,,104分钟,上海百丽宫影城（LUXE长宁来福士店）,激光3号厅,尤拉伊·勒罗蒂奇,克罗地亚,N/A,彩色,普通场,N/A
“一带一路”电影周,17623,起跑线,THE START,6月18日,星期日,18:30,,95分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,叶尔纳尔·努尔加利耶夫,哈萨克斯坦,N/A,彩色,普通场,N/A
华语新风,16011,吾爱敦煌,GREAT LOVE DUNHUANG,6月10日,星期六,13:00,,101分钟,SFC上海影城,2号厅Onyx,苗月,中国,N/A,N/A,见面场,N/A
华语新风,17481,默杀,A PLACE CALLED SILENCE,6月10日,星期六,13:00,,106分钟,橙天嘉禾影城（上海世纪汇CINITY店）,2号CINITY厅,柯汶利,马来西亚,N/A,N/A,普通场,N/A
华语新风,16357,默杀,A PLACE CALLED SILENCE,6月11日,星期日,15:30,,106分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,柯汶利,马来西亚,N/A,N/A,见面场,N/A
华语新风,16264,默杀,A PLACE CALLED SILENCE,6月12日,星期一,20:40,,106分钟,上海大光明电影院,3号厅,柯汶利,马来西亚,N/A,N/A,普通场,N/A
华语新风,16362,单单,DAN DAN,6月12日,星期一,15:30,,100分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,宋川,中国,N/A,N/A,见面场,N/A
华语新风,16218,吾爱敦煌,GREAT LOVE DUNHUANG,6月13日,星期二,18:30,,101分钟,上海大光明电影院,2号厅,苗月,中国,N/A,N/A,普通场,N/A
华语新风,16368,最后一夜 ,A LONG DAY,6月13日,星期二,18:30,,89分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,唐皓,中国,N/A,彩色,见面场,N/A
华语新风,18418,最后一夜 ,A LONG DAY,6月17日,星期六,18:30,,89分钟,SFC上影影城（南桥百联店）,5号至爱影厅,唐皓,中国,N/A,彩色,普通场,N/A
华语新风,18218,单单,DAN DAN,6月17日,星期六,18:30,,100分钟,万达影城（崇明万达广场IMAX店）,2号厅,宋川,中国,N/A,N/A,普通场,N/A
向大师致敬-万玛才旦,16247,气球,BALLOON,6月09日,星期五,15:30,,103分钟,上海大光明电影院,3号厅,万玛才旦,中国,N/A,N/A,普通场,N/A
向大师致敬-万玛才旦,17384,塔洛,THARLO,6月10日,星期六,20:40,,123分钟,上海百丽宫影城（环贸iapm店）,激光6号厅,万玛才旦,中国,N/A,黑白,普通场,N/A
向大师致敬-万玛才旦,17381,静静的嘛呢石,THE SILENT HOLY STONES,6月10日,星期六,13:00,,100分钟,上海百丽宫影城（环贸iapm店）,激光6号厅,万玛才旦,中国,N/A,N/A,普通场,N/A
向大师致敬-万玛才旦,17382,寻找智美更登,THE SEARCH,6月10日,星期六,15:30,,112分钟,上海百丽宫影城（环贸iapm店）,激光6号厅,万玛才旦,中国,N/A,N/A,普通场,N/A
向大师致敬-万玛才旦,17383,五彩神箭,THE SACRED ARROW,6月10日,星期六,18:30,,96分钟,上海百丽宫影城（环贸iapm店）,激光6号厅,万玛才旦,中国,N/A,N/A,普通场,N/A
向大师致敬-万玛才旦,16205,寻找智美更登,THE SEARCH,6月11日,星期日,10:30,,112分钟,上海大光明电影院,2号厅,万玛才旦,中国,N/A,N/A,普通场,N/A
向大师致敬-万玛才旦,17088,撞死了一只羊,JINPA,6月11日,星期日,18:30,,88分钟,上海百丽宫影城（LUXE长宁来福士店）,激光3号厅,万玛才旦,中国,N/A,N/A,普通场,N/A
向大师致敬-万玛才旦,17998,寻找智美更登,THE SEARCH,6月13日,星期二,18:30,,112分钟,SFC上影影城（LaLaport上海金桥店）,1号LUXE 杜比全景声厅,万玛才旦,中国,N/A,N/A,普通场,N/A
向大师致敬-万玛才旦,16216,撞死了一只羊,JINPA,6月13日,星期二,13:00,,88分钟,上海大光明电影院,2号厅,万玛才旦,中国,N/A,N/A,普通场,N/A
向大师致敬-万玛才旦,16220,五彩神箭,THE SACRED ARROW,6月14日,星期三,10:30,,96分钟,上海大光明电影院,2号厅,万玛才旦,中国,N/A,N/A,普通场,N/A
向大师致敬-万玛才旦,16231,塔洛,THARLO,6月16日,星期五,13:00,,123分钟,上海大光明电影院,2号厅,万玛才旦,中国,N/A,黑白,普通场,N/A
向大师致敬-万玛才旦,16382,静静的嘛呢石,THE SILENT HOLY STONES,6月16日,星期五,15:30,,100分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,万玛才旦,中国,N/A,N/A,见面场,N/A
向大师致敬-万玛才旦,16136,静静的嘛呢石,THE SILENT HOLY STONES,6月17日,星期六,13:00,,100分钟,SFC上海影城,3号厅杜比全景声,万玛才旦,中国,N/A,N/A,普通场,N/A
向大师致敬-伊丹十三,16095,大病人 (4K),THE LAST DANCE (4K),6月09日,星期五,10:30,,116分钟,SFC上海影城,3号厅杜比全景声,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,16599,寂静的生活 (4K),A QUIET LIFE (4K),6月09日,星期五,20:40,,121分钟,曹杨影城,1号4K激光厅,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,16450,超市之女 (4K),THE SUPERMARKET WOMAN (4K),6月10日,星期六,10:30,,127分钟,FANCL艺术中心（艺海剧院）,大剧场,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,16881,大病人 (4K),THE LAST DANCE (4K),6月10日,星期六,13:00,,116分钟,UME影城（上海新天地店）,Onyx 4K LED巨幕厅,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,18034,寂静的生活 (4K),A QUIET LIFE (4K),6月10日,星期六,20:40,,121分钟,上海百丽宫影城（LUXE协信店）,LUXE激光厅,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,16604,葬礼 (4K),THE FUNERAL (4K),6月10日,星期六,20:40,,125分钟,曹杨影城,1号4K激光厅,伊丹十三,日本,4K,彩色+黑白,普通场,N/A
向大师致敬-伊丹十三,16555,大病人 (4K),THE LAST DANCE (4K),6月11日,星期日,10:30,,116分钟,上海市沪北电影院,1号厅,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,17039,受监护的女人 (4K),MARUTAI (4K),6月11日,星期日,20:40,,132分钟,上海百丽宫影城（LUXE长宁来福士店）,LUXE激光巨幕厅,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,16936,超市之女 (4K),THE SUPERMARKET WOMAN (4K),6月11日,星期日,13:00,,127分钟,上海百丽宫影城（万象城店）,CINITY LUXE巨幕厅,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,16894,葬礼 (4K),THE FUNERAL (4K),6月12日,星期一,20:40,,125分钟,UME影城（上海新天地店）,Onyx 4K LED巨幕厅,伊丹十三,日本,4K,彩色+黑白,普通场,N/A
向大师致敬-伊丹十三,16944,寂静的生活 (4K),A QUIET LIFE (4K),6月12日,星期一,20:40,,121分钟,上海百丽宫影城（万象城店）,CINITY LUXE巨幕厅,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,16064,葬礼 (4K),THE FUNERAL (4K),6月13日,星期二,20:40,,125分钟,SFC上海影城,1号厅杜比剧场,伊丹十三,日本,4K,彩色+黑白,普通场,N/A
向大师致敬-伊丹十三,16899,受监护的女人 (4K),MARUTAI (4K),6月13日,星期二,20:40,,132分钟,UME影城（上海新天地店）,Onyx 4K LED巨幕厅,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,16616,大病人 (4K),THE LAST DANCE (4K),6月13日,星期二,13:00,,116分钟,曹杨影城,1号4K激光厅,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,16474,受监护的女人 (4K),MARUTAI (4K),6月14日,星期三,20:40,,132分钟,FANCL艺术中心（艺海剧院）,大剧场,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,16674,寂静的生活 (4K),A QUIET LIFE (4K),6月14日,星期三,20:40,,121分钟,上海和平影都,杜比全景声厅,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,16626,超市之女 (4K),THE SUPERMARKET WOMAN (4K),6月15日,星期四,13:00,,127分钟,曹杨影城,1号4K激光厅,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,17064,寂静的生活 (4K),A QUIET LIFE (4K),6月16日,星期五,20:40,,121分钟,上海百丽宫影城（LUXE长宁来福士店）,LUXE激光巨幕厅,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,17364,受监护的女人 (4K),MARUTAI (4K),6月16日,星期五,20:40,,132分钟,世纪友谊影城（LUXE南方商城店）,6号LUXE巨幕厅,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,16330,超市之女 (4K),THE SUPERMARKET WOMAN (4K),6月16日,星期五,10:30,,127分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,16046,大病人 (4K),THE LAST DANCE (4K),6月17日,星期六,13:00,,116分钟,SFC上海影城,2号厅Onyx,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,16045,超市之女 (4K),THE SUPERMARKET WOMAN (4K),6月17日,星期六,10:30,,127分钟,SFC上海影城,2号厅Onyx,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,16139,受监护的女人 (4K),MARUTAI (4K),6月17日,星期六,20:40,,132分钟,SFC上海影城,3号厅杜比全景声,伊丹十三,日本,4K,N/A,普通场,N/A
向大师致敬-伊丹十三,17869,葬礼 (4K),THE FUNERAL (4K),6月17日,星期六,20:40,,125分钟,华谊兄弟上海长风店,2号厅（4K SUPER CINEMA）,伊丹十三,日本,4K,彩色+黑白,普通场,N/A
向大师致敬-伊丹十三,17524,葬礼 (4K),THE FUNERAL (4K),6月18日,星期日,20:40,,125分钟,橙天嘉禾影城（上海世纪汇CINITY店）,2号CINITY厅,伊丹十三,日本,4K,彩色+黑白,普通场,N/A
向大师致敬-戈达尔,18499,戈达尔早期短片集,SHORT FILMS OF JEAN-LUC GODARD,6月09日,星期五,08:30,,64分钟,上海大光明电影院,1号厅,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16934,电影史 (精选),CHOSEN MOMENTS OF HISTORIE(S) OF CINEMA,6月10日,星期六,20:40,,84分钟,上海百丽宫影城（万象城店）,CINITY LUXE巨幕厅,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16501,阿尔法城,"ALPHAVILLE, A STRANGE ADVENTURE OF LEMMY CAUTION",6月10日,星期六,13:00,,100分钟,天山电影院-宛平剧院影城,1号厅,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16888,自画像,JLG/JLG: SELF-PORTRAIT IN DECEMBER,6月11日,星期日,18:30,,56分钟,UME影城（上海新天地店）,Onyx 4K LED巨幕厅,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16889,电影史 (精选),CHOSEN MOMENTS OF HISTORIE(S) OF CINEMA,6月11日,星期日,20:40,,84分钟,UME影城（上海新天地店）,Onyx 4K LED巨幕厅,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16514,随心所欲 (4K),MY LIFE TO LIVE (4K),6月12日,星期一,20:40,,84分钟,天山电影院-宛平剧院影城,1号厅,让-吕克·戈达尔,法国,4K,黑白,普通场,N/A
向大师致敬-戈达尔,16614,电影史 (精选),CHOSEN MOMENTS OF HISTORIE(S) OF CINEMA,6月12日,星期一,20:40,,84分钟,曹杨影城,1号4K激光厅,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16666,戈达尔早期短片集,SHORT FILMS OF JEAN-LUC GODARD,6月13日,星期二,13:00,,64分钟,上海和平影都,杜比全景声厅,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16419,电影史 (精选),CHOSEN MOMENTS OF HISTORIE(S) OF CINEMA,6月13日,星期二,20:40,,84分钟,上海美琪大戏院,观众厅,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16369,我略知她一二,TWO OR THREE THINGS I KNOW ABOUT HER,6月13日,星期二,20:40,,88分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16367,自画像,JLG/JLG: SELF-PORTRAIT IN DECEMBER,6月13日,星期二,15:30,,56分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16320,爱的挽歌 (4K),IN PRAISE OF LOVE (4K),6月14日,星期三,10:30,,99分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,让-吕克·戈达尔,瑞士,4K,N/A,普通场,N/A
向大师致敬-戈达尔,16038,戈达尔早期短片集,SHORT FILMS OF JEAN-LUC GODARD,6月15日,星期四,18:30,,64分钟,SFC上海影城,2号厅Onyx,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16676,阿尔法城,"ALPHAVILLE, A STRANGE ADVENTURE OF LEMMY CAUTION",6月15日,星期四,13:00,,100分钟,上海和平影都,杜比全景声厅,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16677,自画像,JLG/JLG: SELF-PORTRAIT IN DECEMBER,6月15日,星期四,15:30,,56分钟,上海和平影都,杜比全景声厅,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16678,爱的挽歌 (4K),IN PRAISE OF LOVE (4K),6月15日,星期四,18:30,,99分钟,上海和平影都,杜比全景声厅,让-吕克·戈达尔,瑞士,4K,N/A,普通场,N/A
向大师致敬-戈达尔,16679,影像之书,THE IMAGE BOOK,6月15日,星期四,20:40,,88分钟,上海和平影都,杜比全景声厅,让-吕克·戈达尔,"法国,瑞士",N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16959,我略知她一二,TWO OR THREE THINGS I KNOW ABOUT HER,6月15日,星期四,20:40,,88分钟,上海百丽宫影城（万象城店）,CINITY LUXE巨幕厅,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16484,我略知她一二,TWO OR THREE THINGS I KNOW ABOUT HER,6月16日,星期五,20:40,,88分钟,FANCL艺术中心（艺海剧院）,大剧场,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16914,随心所欲 (4K),MY LIFE TO LIVE (4K),6月16日,星期五,20:40,,84分钟,UME影城（上海新天地店）,Onyx 4K LED巨幕厅,让-吕克·戈达尔,法国,4K,黑白,普通场,N/A
向大师致敬-戈达尔,16381,阿尔法城,"ALPHAVILLE, A STRANGE ADVENTURE OF LEMMY CAUTION",6月16日,星期五,13:00,,100分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16383,爱的挽歌 (4K),IN PRAISE OF LOVE (4K),6月16日,星期五,18:30,,99分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,让-吕克·戈达尔,瑞士,4K,N/A,普通场,N/A
向大师致敬-戈达尔,16384,影像之书,THE IMAGE BOOK,6月16日,星期五,20:40,,88分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,让-吕克·戈达尔,"法国,瑞士",N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16380,戈达尔早期短片集,SHORT FILMS OF JEAN-LUC GODARD,6月16日,星期五,10:30,,64分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16488,自画像,JLG/JLG: SELF-PORTRAIT IN DECEMBER,6月17日,星期六,18:30,,56分钟,FANCL艺术中心（艺海剧院）,大剧场,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,16485,爱的挽歌 (4K),IN PRAISE OF LOVE (4K),6月17日,星期六,10:30,,99分钟,FANCL艺术中心（艺海剧院）,大剧场,让-吕克·戈达尔,瑞士,4K,N/A,普通场,N/A
向大师致敬-戈达尔,16049,电影史 (精选),CHOSEN MOMENTS OF HISTORIE(S) OF CINEMA,6月17日,星期六,20:40,,84分钟,SFC上海影城,2号厅Onyx,让-吕克·戈达尔,法国,N/A,N/A,普通场,N/A
向大师致敬-戈达尔,17619,影像之书,THE IMAGE BOOK,6月17日,星期六,20:40,,88分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,让-吕克·戈达尔,"法国,瑞士",N/A,N/A,普通场,N/A
