group,id,name_cn,name_en,date,weekday,stime,etime,length,cinema,hallsName,director,country,resolution,color,show_type,remarks
单元,影片id,中文名,英文名,日期,星期几,开始时间,结束时间,片长,影院,影厅,导演,制片国家/地区,分辨率,色彩,场次类型,备注
和合共生：中外电影的百年共振,22833,罗马，不设防的城市 (4K),"ROME, OPEN CITY (4K)",6月18日,周三,18:30,,103分钟,SFC上影影城（国华广场店）,1号LUXE厅,罗伯托·罗西里尼,意大利,4K,黑白,普通场,N/A
和合共生：中外电影的百年共振,23808,猎人之夜,THE NIGHT OF THE HUNTER,6月18日,周三,15:30,,92分钟,上影BOE-α超级影城（美罗城店）,4号厅,查尔斯·劳顿,美国,N/A,黑白,普通场,N/A
和合共生：中外电影的百年共振,22316,地道战,TUNNEL WARFARE,6月18日,周三,15:30,,100分钟,上海影城SHO,9号厅REALD CINEMA,任旭东,中国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,24085,圣女贞德蒙难记,THE PASSION OF JOAN OF ARC,6月18日,周三,18:30,,97分钟,上海百丽宫影城（环贸iapm店）,激光6号厅,卡尔·西奥多·德莱叶 ,法国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,24084,小城之春,SPRING IN A SMALL TOWN,6月18日,周三,15:30,,98分钟,上海百丽宫影城（环贸iapm店）,激光6号厅,费穆,中国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,24083,少林寺 (4K),THE SHAOLIN TEMPLE (4K),6月18日,周三,13:00,,100分钟,上海百丽宫影城（环贸iapm店）,激光6号厅,张鑫炎,"中国香港,中国内地",4K,N/A,普通场,N/A
和合共生：中外电影的百年共振,23227,三十九级台阶,THE 39 STEPS,6月18日,周三,18:30,,86分钟,和平影都,杜比全景声厅,阿尔弗雷德·希区柯克,英国,N/A,黑白,普通场,N/A
和合共生：中外电影的百年共振,22618,毕业生 (4K),THE GRADUATE (4K),6月18日,周三,20:40,,106分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,迈克·尼科尔斯,美国,4K,N/A,普通场,N/A
和合共生：中外电影的百年共振,22257,第一滴血 (4K),FIRST BLOOD (4K),6月18日,周三,18:30,,93分钟,曹杨影城,1号4K激光厅,特德·科特切夫,美国,4K,N/A,普通场,N/A
和合共生：中外电影的百年共振,23950,持摄影机的人,MAN WITH A MOVIE CAMERA,6月18日,周三,20:40,,68分钟,黄浦剧场,中剧场,吉加·维尔托夫,苏联,N/A,黑白,普通场,N/A
和合共生：中外电影的百年共振,24020,新女性,NEW WOMEN,6月19日,周四,20:40,,108分钟,CMG融媒影城,4号厅（4K激光）,蔡楚生,中国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,23982,圣女贞德蒙难记,THE PASSION OF JOAN OF ARC,6月19日,周四,18:30,,97分钟,SFC上影影城（LaLaport上海金桥店）,1号LUXE 杜比全景声厅,卡尔·西奥多·德莱叶 ,法国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,22028,幻梦墓园,CEMETERY OF SPLENDOUR,6月19日,周四,15:30,,122分钟,UME影城（上海新天地店）,Onyx 4K LED巨幕厅,阿彼察邦·韦拉斯哈古,"泰国,英国,法国",N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,22029,罗马，不设防的城市 (4K),"ROME, OPEN CITY (4K)",6月19日,周四,18:30,,103分钟,UME影城（上海新天地店）,Onyx 4K LED巨幕厅,罗伯托·罗西里尼,意大利,4K,黑白,普通场,N/A
和合共生：中外电影的百年共振,22442,地道战,TUNNEL WARFARE,6月19日,周四,15:30,,100分钟,上海大光明电影院,2号厅,任旭东,中国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,23688,少林寺 (4K),THE SHAOLIN TEMPLE (4K),6月19日,周四,15:30,,100分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,张鑫炎,"中国香港,中国内地",4K,N/A,普通场,N/A
和合共生：中外电影的百年共振,23233,相见恨晚,BRIEF ENCOUNTER,6月19日,周四,18:30,,87分钟,和平影都,杜比全景声厅,大卫·里恩,英国,N/A,黑白,普通场,N/A
和合共生：中外电影的百年共振,23234,毕业生 (4K),THE GRADUATE (4K),6月19日,周四,20:40,,106分钟,和平影都,杜比全景声厅,迈克·尼科尔斯,美国,4K,N/A,普通场,N/A
和合共生：中外电影的百年共振,22921,七武士 (4K),THE SEVEN SAMURAI (4K),6月19日,周四,13:00,,207分钟,天山电影院-宛平剧院影城,1号厅,黑泽明,日本,4K,N/A,普通场,N/A
和合共生：中外电影的百年共振,22803,三十九级台阶,THE 39 STEPS,6月19日,周四,18:30,,86分钟,沪北电影院,1号厅,阿尔弗雷德·希区柯克,英国,N/A,黑白,普通场,N/A
和合共生：中外电影的百年共振,23924,第一滴血 (4K),FIRST BLOOD (4K),6月20日,周五,20:40,,93分钟,CMG融媒影城,8号厅（杜比全景声CINITY）,特德·科特切夫,美国,4K,N/A,普通场,N/A
和合共生：中外电影的百年共振,23786,猎人之夜,THE NIGHT OF THE HUNTER,6月20日,周五,20:40,,92分钟,SFC上影影城（港汇永华IMAX激光店）,Onyx LED厅,查尔斯·劳顿,美国,N/A,黑白,普通场,N/A
和合共生：中外电影的百年共振,22033,让娜·迪尔曼,JEANNE DIELMAN,6月20日,周五,18:30,,201分钟,UME影城（上海新天地店）,Onyx 4K LED巨幕厅,香特尔·阿克曼,"比利时,法国",N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,22329,小城之春,SPRING IN A SMALL TOWN,6月20日,周五,18:30,,98分钟,上海影城SHO,9号厅REALD CINEMA,费穆,中国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,24660,人·鬼·情,WOMAN DEMON HUMAN,6月20日,周五,10:00,,105分钟,上海百丽宫影城（环贸iapm店）,激光6号厅,黄蜀芹,中国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,24154,少林寺 (4K),THE SHAOLIN TEMPLE (4K),6月20日,周五,15:30,,100分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,张鑫炎,"中国香港,中国内地",4K,N/A,普通场,N/A
和合共生：中外电影的百年共振,23170,持摄影机的人,MAN WITH A MOVIE CAMERA,6月20日,周五,20:40,,68分钟,兰心大戏院,观众厅,吉加·维尔托夫,苏联,N/A,黑白,普通场,N/A
和合共生：中外电影的百年共振,23490,黄土地 (4K),YELLOW EARTH (4K),6月20日,周五,15:30,,91分钟,和平影都,8号激光巨幕厅,陈凯歌,中国,4K,N/A,普通场,N/A
和合共生：中外电影的百年共振,22930,让娜·迪尔曼,JEANNE DIELMAN,6月20日,周五,20:40,,201分钟,天山电影院-宛平剧院影城,1号厅,香特尔·阿克曼,"比利时,法国",N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,22627,七武士 (4K),THE SEVEN SAMURAI (4K),6月20日,周五,13:00,,207分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,黑泽明,日本,4K,N/A,普通场,N/A
和合共生：中外电影的百年共振,22630,拯救大兵瑞恩 (4K),SAVING PRIVATE RYAN (4K),6月20日,周五,20:40,,169分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,史蒂文·斯皮尔伯格,美国,4K,彩色,普通场,N/A
和合共生：中外电影的百年共振,22688,九个皇后 (4K),NINE QUEENS (4K),6月20日,周五,15:30,,115分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,法比安·别林斯基 ,阿根廷,4K,彩色,普通场,N/A
和合共生：中外电影的百年共振,22690,劳工之爱情+西厢记,ROMANCE OF A FRUIT PEDDLER + WEST CHAMBER,6月20日,周五,20:40,,70分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,"张石川, 侯曜",中国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,24347,罗马，不设防的城市 (4K),"ROME, OPEN CITY (4K)",6月20日,周五,20:40,,103分钟,寰映影城（久光中心店）,3号厅,罗伯托·罗西里尼,意大利,4K,黑白,普通场,N/A
和合共生：中外电影的百年共振,22750,自然至上：爱丽丝·盖伊-布拉切不为人知的故事,BE NATURAL: THE UNTOLD STORY OF ALICE GUY-BLACHÉ,6月20日,周五,20:40,,94分钟,朵云轩杜比全景声影城,1号厅,帕梅拉·B·格林,美国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,23955,哪吒闹海,PRINCE NEZHA'S TRIUMPH AGAINST DRAGON KING,6月20日,周五,18:30,,61分钟,黄浦剧场,中剧场,王树忱，严定宪，阿达（徐景达）,中国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,22336,少林寺 (4K),THE SHAOLIN TEMPLE (4K),6月21日,周六,20:40,,100分钟,上海影城SHO,9号厅REALD CINEMA,张鑫炎,"中国香港,中国内地",4K,N/A,普通场,N/A
和合共生：中外电影的百年共振,22221,浩劫,SHOAH,6月21日,周六,23:00,,568分钟,上海影城SHO,3号厅CINITY,克洛德·朗兹曼,法国,N/A,N/A,普通场,本场放映含3个场间，各15分钟
和合共生：中外电影的百年共振,22196,人·鬼·情,WOMAN DEMON HUMAN,6月21日,周六,18:30,,105分钟,上海影城SHO,3号厅CINITY,黄蜀芹,中国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,24096,南方车站的聚会,THE WILD GOOSE LAKE,6月21日,周六,15:30,,113分钟,上海百丽宫影城（环贸iapm店）,激光6号厅,刁亦男,中国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,23396,相见恨晚,BRIEF ENCOUNTER,6月21日,周六,20:40,,87分钟,上海百丽宫影城（长宁来福士店）,LUXE激光巨幕厅,大卫·里恩,英国,N/A,黑白,普通场,N/A
和合共生：中外电影的百年共振,23393,九个皇后 (4K),NINE QUEENS (4K),6月21日,周六,13:00,,115分钟,上海百丽宫影城（长宁来福士店）,LUXE激光巨幕厅,法比安·别林斯基 ,阿根廷,4K,彩色,普通场,N/A
和合共生：中外电影的百年共振,24158,圣女贞德蒙难记,THE PASSION OF JOAN OF ARC,6月21日,周六,18:30,,97分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,卡尔·西奥多·德莱叶 ,法国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,22996,新女性,NEW WOMEN,6月21日,周六,20:40,,108分钟,上海科技影城,3号厅,蔡楚生,中国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,23849,小城之春,SPRING IN A SMALL TOWN,6月21日,周六,20:40,,98分钟,世纪友谊影城（LUXE南方商城店）,6号LUXE巨幕厅,费穆,中国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,23172,劳工之爱情+西厢记,ROMANCE OF A FRUIT PEDDLER + WEST CHAMBER,6月21日,周六,10:30,,70分钟,兰心大戏院,观众厅,"张石川, 侯曜",中国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,23886,第一滴血 (4K),FIRST BLOOD (4K),6月21日,周六,15:30,,93分钟,嘉定影剧院,三号剧院大厅,特德·科特切夫,美国,4K,N/A,普通场,N/A
和合共生：中外电影的百年共振,24695,风柜来的人,THE BOYS FROM FENGKUEI,6月21日,周六,10:00,,100分钟,艺海剧院,大剧场,侯孝贤,中国台湾,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,24132,地道战,TUNNEL WARFARE,6月22日,周日,20:40,,100分钟,AMG海上明珠影城环球港店,RealD 7号厅,任旭东,中国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,24694,黄土地 (4K),YELLOW EARTH (4K),6月22日,周日,13:00,,91分钟,CGV影城（白玉兰广场IMAX店）,8号厅,陈凯歌,中国,4K,N/A,普通场,N/A
和合共生：中外电影的百年共振,24542,七武士 (4K),THE SEVEN SAMURAI (4K),6月22日,周日,09:00,,207分钟,上海影城SHO,1号厅杜比剧场,黑泽明,日本,4K,N/A,普通场,N/A
和合共生：中外电影的百年共振,22341,南方车站的聚会,THE WILD GOOSE LAKE,6月22日,周日,18:30,,113分钟,上海影城SHO,9号厅REALD CINEMA,刁亦男,中国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,23581,小城之春,SPRING IN A SMALL TOWN,6月22日,周日,18:30,,98分钟,上海百丽宫影城（长宁来福士店）,激光3号厅,费穆,中国,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,24643,九个皇后 (4K),NINE QUEENS (4K),6月22日,周日,13:00,,115分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,法比安·别林斯基 ,阿根廷,4K,彩色,普通场,N/A
和合共生：中外电影的百年共振,23852,让娜·迪尔曼,JEANNE DIELMAN,6月22日,周日,20:40,,201分钟,世纪友谊影城（LUXE南方商城店）,6号LUXE巨幕厅,香特尔·阿克曼,"比利时,法国",N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,23060,幻梦墓园,CEMETERY OF SPLENDOUR,6月22日,周日,15:30,,122分钟,久事·上海商城剧院,剧院正厅,阿彼察邦·韦拉斯哈古,"泰国,英国,法国",N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,23251,风柜来的人,THE BOYS FROM FENGKUEI,6月22日,周日,18:30,,100分钟,和平影都,杜比全景声厅,侯孝贤,中国台湾,N/A,N/A,普通场,N/A
和合共生：中外电影的百年共振,22941,第一滴血 (4K),FIRST BLOOD (4K),6月22日,周日,18:30,,93分钟,天山电影院-宛平剧院影城,1号厅,特德·科特切夫,美国,4K,N/A,普通场,N/A
和合共生：中外电影的百年共振,22699,相见恨晚,BRIEF ENCOUNTER,6月22日,周日,13:00,,87分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,大卫·里恩,英国,N/A,黑白,普通场,N/A
和合共生：中外电影的百年共振,22280,相见恨晚,BRIEF ENCOUNTER,6月22日,周日,15:30,,87分钟,曹杨影城,1号4K激光厅,大卫·里恩,英国,N/A,黑白,普通场,N/A
和合共生：中外电影的百年共振,24611,拯救大兵瑞恩 (4K),SAVING PRIVATE RYAN (4K),6月22日,周日,09:00,,169分钟,曹杨影城,1号4K激光厅,史蒂文·斯皮尔伯格,美国,4K,彩色,普通场,N/A
多元视角-SIFF狂想曲-,23896,玛丽亚·卡拉斯 (4K),MARIA (4K),6月13日,周五,20:40,,123分钟,CMG融媒影城,8号厅（杜比全景声CINITY）,帕布罗·拉雷恩,"意大利,德国,美国",4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-,22823,风之精灵艾莉尔,ARIEL,6月13日,周五,18:30,,105分钟,SFC上影影城（国华广场店）,1号LUXE厅,路易斯·帕提诺,"西班牙,葡萄牙",N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲-,22408,阿利·普里梅拉 (4K),ALI PRIMERA (4K),6月13日,周五,20:40,,127分钟,上海大光明电影院,2号厅,丹尼尔·耶格雷斯·里查德,委内瑞拉,4K,彩色,普通场,N/A
多元视角-SIFF狂想曲-,23196,米歇尔·勒格朗往事,ONCE UPON A TIME MICHEL LEGRAND,6月13日,周五,15:30,,110分钟,和平影都,杜比全景声厅,达维德·德希特,法国,N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲-,22705,30页的戏曲,PAGE30,6月13日,周五,13:00,,113分钟,朵云轩杜比全景声影城,1号厅,堤幸彦,日本,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲-,23736,模糊乐队：直到尽头,BLUR: TO THE END,6月14日,周六,15:30,,104分钟,CGV影城（白玉兰广场IMAX店）,8号厅,托比·L,英国,N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲-,23898,阿利·普里梅拉 (4K),ALI PRIMERA (4K),6月14日,周六,15:30,,127分钟,CMG融媒影城,8号厅（杜比全景声CINITY）,丹尼尔·耶格雷斯·里查德,委内瑞拉,4K,彩色,普通场,N/A
多元视角-SIFF狂想曲-,23073,风之精灵艾莉尔,ARIEL,6月14日,周六,18:30,,105分钟,SFC上影影城（丁香路LUXE店）,5号LUXE巨幕厅,路易斯·帕提诺,"西班牙,葡萄牙",N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲-,22825,胡加尔的一天 (4K),PETER HUJAR'S DAY (4K),6月14日,周六,18:30,,75分钟,SFC上影影城（国华广场店）,1号LUXE厅,艾拉·萨克斯,"美国,德国",4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-,22049,我一无所有：朗兹曼的《浩劫》 (4K),ALL I HAD WAS NOTHINGNESS (4K),6月14日,周六,10:30,,95分钟,UME影城（上海新天地店）,Onyx 4K LED巨幕厅,纪尧姆·里博,法国,4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-,23262,玛丽亚·卡拉斯 (4K),MARIA (4K),6月14日,周六,15:30,,123分钟,上海百丽宫影城（万象城店）,CINITY LUXE巨幕厅,帕布罗·拉雷恩,"意大利,德国,美国",4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-,23317,乡村摇滚少女2,VILLAGE ROCKSTARS 2,6月14日,周六,18:30,,108分钟,佰映三克映画,LUXE厅,丽玛·达斯,"印度,新加坡",N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲-,23770,胡加尔的一天 (4K),PETER HUJAR'S DAY (4K),6月15日,周日,18:30,,75分钟,SFC上影影城（港汇永华IMAX激光店）,Onyx LED厅,艾拉·萨克斯,"美国,德国",4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-,24074,乡村摇滚少女2,VILLAGE ROCKSTARS 2,6月15日,周日,20:40,,108分钟,上海百丽宫影城（环贸iapm店）,激光6号厅,丽玛·达斯,"印度,新加坡",N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲-,23862,30页的戏曲,PAGE30,6月15日,周日,15:30,,113分钟,嘉定影剧院,三号剧院大厅,堤幸彦,日本,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲-,23634,隐者山河 (4K),HIDDEN LANDSCAPES (4K),6月15日,周日,20:40,,114分钟,国泰电影院,2号厅,郭旭锋,中国,4K,彩色,普通场,N/A
多元视角-SIFF狂想曲-,24044,风之精灵艾莉尔,ARIEL,6月16日,周一,20:40,,105分钟,SFC上影百联影城（八佰伴IMAX店）,2号厅,路易斯·帕提诺,"西班牙,葡萄牙",N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲-,23678,乡村摇滚少女2,VILLAGE ROCKSTARS 2,6月16日,周一,20:40,,108分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,丽玛·达斯,"印度,新加坡",N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲-,23833,30页的戏曲,PAGE30,6月16日,周一,18:30,,113分钟,世纪友谊影城（LUXE南方商城店）,6号LUXE巨幕厅,堤幸彦,日本,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲-,22725,维尔托夫的回归,THE RETURN OF VERTOV,6月16日,周一,18:30,,78分钟,朵云轩杜比全景声影城,1号厅,尼古拉·伊兹沃洛夫,俄罗斯,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲-,24626,模糊乐队：直到尽头,BLUR: TO THE END,6月16日,周一,10:00,,104分钟,朵云轩杜比全景声影城,1号厅,托比·L,英国,N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲-,22109,玛丽亚·卡拉斯 (4K),MARIA (4K),6月17日,周二,15:30,,123分钟,上海影城SHO,2号厅Onyx,帕布罗·拉雷恩,"意大利,德国,美国",4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-,24081,我一无所有：朗兹曼的《浩劫》 (4K),ALL I HAD WAS NOTHINGNESS (4K),6月17日,周二,18:30,,95分钟,上海百丽宫影城（环贸iapm店）,激光6号厅,纪尧姆·里博,法国,4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-,23455,维尔托夫的回归,THE RETURN OF VERTOV,6月17日,周二,18:30,,78分钟,和平影都,8号激光巨幕厅,尼古拉·伊兹沃洛夫,俄罗斯,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲-,24640,乡村摇滚少女2,VILLAGE ROCKSTARS 2,6月17日,周二,18:00,,108分钟,国泰电影院,2号厅,丽玛·达斯,"印度,新加坡",N/A,彩色,见面场,N/A
多元视角-SIFF狂想曲-,24482,永恒符号,ICON(S) BVLGARI BY REFIK ANADOL,6月18日,周三,18:30,,72分钟,UME影城（上海新天地店）,2号厅,朱莉·维耶,"意大利,美国,中国",N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲-,22738,隐者山河 (4K),HIDDEN LANDSCAPES (4K),6月18日,周三,20:40,,114分钟,朵云轩杜比全景声影城,1号厅,郭旭锋,中国,4K,彩色,见面场,N/A
多元视角-SIFF狂想曲-,23949,维尔托夫的回归,THE RETURN OF VERTOV,6月18日,周三,18:30,,78分钟,黄浦剧场,中剧场,尼古拉·伊兹沃洛夫,俄罗斯,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲-,24644,米歇尔·勒格朗往事,ONCE UPON A TIME MICHEL LEGRAND,6月19日,周四,18:00,,110分钟,SFC上影影城（国华广场店）,1号LUXE厅,达维德·德希特,法国,N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲-,24483,永恒符号,ICON(S) BVLGARI BY REFIK ANADOL,6月19日,周四,18:30,,72分钟,UME影城（上海新天地店）,2号厅,朱莉·维耶,"意大利,美国,中国",N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲-,22324,隐者山河 (4K),HIDDEN LANDSCAPES (4K),6月19日,周四,20:40,,114分钟,上海影城SHO,9号厅REALD CINEMA,郭旭锋,中国,4K,彩色,普通场,N/A
多元视角-SIFF狂想曲-,24087,模糊乐队：直到尽头,BLUR: TO THE END,6月19日,周四,13:00,,104分钟,上海百丽宫影城（环贸iapm店）,激光6号厅,托比·L,英国,N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲-,24400,胡加尔的一天 (4K),PETER HUJAR'S DAY (4K),6月19日,周四,18:30,,75分钟,星轶STARX影剧院（上海宝山日月光店）,5号厅,艾拉·萨克斯,"美国,德国",4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-,22562,玛丽亚·卡拉斯 (4K),MARIA (4K),6月19日,周四,15:30,,123分钟,艺海剧院,大剧场,帕布罗·拉雷恩,"意大利,德国,美国",4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-,24484,永恒符号,ICON(S) BVLGARI BY REFIK ANADOL,6月20日,周五,18:30,,72分钟,UME影城（上海新天地店）,2号厅,朱莉·维耶,"意大利,美国,中国",N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲-,24156,阿利·普里梅拉 (4K),ALI PRIMERA (4K),6月20日,周五,20:40,,127分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,丹尼尔·耶格雷斯·里查德,委内瑞拉,4K,彩色,普通场,N/A
多元视角-SIFF狂想曲-,23169,维尔托夫的回归,THE RETURN OF VERTOV,6月20日,周五,18:30,,78分钟,兰心大戏院,观众厅,尼古拉·伊兹沃洛夫,俄罗斯,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲-,23988,胡加尔的一天 (4K),PETER HUJAR'S DAY (4K),6月21日,周六,18:30,,75分钟,SFC上影影城（LaLaport上海金桥店）,1号LUXE 杜比全景声厅,艾拉·萨克斯,"美国,德国",4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-,22036,永恒符号,ICON(S) BVLGARI BY REFIK ANADOL,6月21日,周六,15:30,,72分钟,UME影城（上海新天地店）,Onyx 4K LED巨幕厅,朱莉·维耶,"意大利,美国,中国",N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲-,22197,我一无所有：朗兹曼的《浩劫》 (4K),ALL I HAD WAS NOTHINGNESS (4K),6月21日,周六,20:40,,95分钟,上海影城SHO,3号厅CINITY,纪尧姆·里博,法国,4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-,23696,阿利·普里梅拉 (4K),ALI PRIMERA (4K),6月21日,周六,15:30,,127分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,丹尼尔·耶格雷斯·里查德,委内瑞拉,4K,彩色,见面场,N/A
多元视角-SIFF狂想曲-,23243,30页的戏曲,PAGE30,6月21日,周六,13:00,,113分钟,和平影都,杜比全景声厅,堤幸彦,日本,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲-,22814,玛丽亚·卡拉斯 (4K),MARIA (4K),6月21日,周六,15:30,,123分钟,沪北电影院,1号厅,帕布罗·拉雷恩,"意大利,德国,美国",4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-,23990,阿利·普里梅拉 (4K),ALI PRIMERA (4K),6月22日,周日,15:30,,127分钟,SFC上影影城（LaLaport上海金桥店）,1号LUXE 杜比全景声厅,丹尼尔·耶格雷斯·里查德,委内瑞拉,4K,彩色,普通场,N/A
多元视角-SIFF狂想曲-,22039,永恒符号,ICON(S) BVLGARI BY REFIK ANADOL,6月22日,周日,13:00,,72分钟,UME影城（上海新天地店）,Onyx 4K LED巨幕厅,朱莉·维耶,"意大利,美国,中国",N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲-,24161,风之精灵艾莉尔,ARIEL,6月22日,周日,18:30,,105分钟,上海百丽宫影城（陆家嘴中心店）,LUXE厅,路易斯·帕提诺,"西班牙,葡萄牙",N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲-,22759,米歇尔·勒格朗往事,ONCE UPON A TIME MICHEL LEGRAND,6月22日,周日,13:00,,110分钟,朵云轩杜比全景声影城,1号厅,达维德·德希特,法国,N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲-大美术家陈逸飞,23764,逃往上海 (4K),ESCAPE TO SHANGHAI (4K),6月13日,周五,18:30,,60分钟,SFC上影影城（港汇永华IMAX激光店）,Onyx LED厅,陈逸飞,中国,4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-大美术家陈逸飞,23765,人约黄昏,EVENING LIAISON,6月13日,周五,20:40,,98分钟,SFC上影影城（港汇永华IMAX激光店）,Onyx LED厅,陈逸飞,"中国内地,中国香港",N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲-大美术家陈逸飞,22155,理发师 (4K),THE MUSIC BOX (4K),6月13日,周五,15:30,,104分钟,上海影城SHO,3号厅CINITY,陈逸飞,中国,4K,N/A,见面场,N/A
多元视角-SIFF狂想曲-大美术家陈逸飞,22161,逃往上海 (4K),ESCAPE TO SHANGHAI (4K),6月14日,周六,18:30,,60分钟,上海影城SHO,3号厅CINITY,陈逸飞,中国,4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-大美术家陈逸飞,22162,人约黄昏,EVENING LIAISON,6月14日,周六,20:40,,98分钟,上海影城SHO,3号厅CINITY,陈逸飞,"中国内地,中国香港",N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲-大美术家陈逸飞,22478,海上旧梦 (4K),REVERIE ON OLD SHANGHAI (4K),6月15日,周日,15:30,,78分钟,上海大光明电影院,3号厅,陈逸飞,中国,4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-大美术家陈逸飞,23432,理发师 (4K),THE MUSIC BOX (4K),6月15日,周日,20:40,,104分钟,和平影都,8号激光巨幕厅,陈逸飞,中国,4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-大美术家陈逸飞,22965,海上旧梦 (4K),REVERIE ON OLD SHANGHAI (4K),6月16日,周一,18:30,,78分钟,上海科技影城,3号厅,陈逸飞,中国,4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-大美术家陈逸飞,24047,理发师 (4K),THE MUSIC BOX (4K),6月17日,周二,20:40,,104分钟,SFC上影百联影城（八佰伴IMAX店）,2号厅,陈逸飞,中国,4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-大美术家陈逸飞,23225,逃往上海 (4K),ESCAPE TO SHANGHAI (4K),6月18日,周三,13:00,,60分钟,和平影都,杜比全景声厅,陈逸飞,中国,4K,N/A,普通场,N/A
多元视角-SIFF狂想曲-大美术家陈逸飞,23226,人约黄昏,EVENING LIAISON,6月18日,周三,15:30,,98分钟,和平影都,杜比全景声厅,陈逸飞,"中国内地,中国香港",N/A,N/A,普通场,N/A
